Time	Node	Type	Packets	
57.5	Router0	CacheMisses	88
58	Router0	CacheHits	0
58	Router0	CacheMisses	85
58.5	Router0	CacheHits	0
58.5	Router0	CacheMisses	91
59	Router0	CacheHits	42
59	Router0	CacheMisses	47
59.5	Router0	CacheHits	17
59.5	Router0	CacheMisses	72
60	Router0	CacheHits	0
60	Router0	CacheMisses	90
60.5	Router0	CacheHits	0
60.5	Router0	CacheMisses	90
61	Router0	CacheHits	0
61	Router0	CacheMisses	92
61.5	Router0	CacheHits	0
61.5	Router0	CacheMisses	90
62	Router0	CacheHits	0
62	Router0	CacheMisses	92
62.5	Router0	CacheHits	0
62.5	Router0	CacheMisses	90
63	Router0	CacheHits	0
63	Router0	CacheMisses	90
63.5	Router0	CacheHits	0
63.5	Router0	CacheMisses	89
64	Router0	CacheHits	0
64	Router0	CacheMisses	91
64.5	Router0	CacheHits	0
64.5	Router0	CacheMisses	91
65	Router0	CacheHits	0
65	Router0	CacheMisses	91
65.5	Router0	CacheHits	0
65.5	Router0	CacheMisses	91
66	Router0	CacheHits	0
66	Router0	CacheMisses	91
66.5	Router0	CacheHits	0
66.5	Router0	CacheMisses	91
67	Router0	CacheHits	0
67	Router0	CacheMisses	91
67.5	Router0	CacheHits	0
67.5	Router0	CacheMisses	91
68	Router0	CacheHits	0
68	Router0	CacheMisses	89
68.5	Router0	CacheHits	0
68.5	Router0	CacheMisses	89
69	Router0	CacheHits	0
69	Router0	CacheMisses	84
69.5	Router0	CacheHits	0
69.5	Router0	CacheMisses	87
70	Router0	CacheHits	0
70	Router0	CacheMisses	87
70.5	Router0	CacheHits	0
70.5	Router0	CacheMisses	90
71	Router0	CacheHits	0
71	Router0	CacheMisses	89
71.5	Router0	CacheHits	0
71.5	Router0	CacheMisses	89
72	Router0	CacheHits	0
72	Router0	CacheMisses	88
72.5	Router0	CacheHits	0
72.5	Router0	CacheMisses	92
73	Router0	CacheHits	0
73	Router0	CacheMisses	90
73.5	Router0	CacheHits	0
73.5	Router0	CacheMisses	92
74	Router0	CacheHits	0
74	Router0	CacheMisses	86
74.5	Router0	CacheHits	0
74.5	Router0	CacheMisses	90
75	Router0	CacheHits	0
75	Router0	CacheMisses	88
75.5	Router0	CacheHits	0
75.5	Router0	CacheMisses	90
76	Router0	CacheHits	0
76	Router0	CacheMisses	84
76.5	Router0	CacheHits	33
76.5	Router0	CacheMisses	48
77	Router0	CacheHits	0
77	Router0	CacheMisses	92
77.5	Router0	CacheHits	0
77.5	Router0	CacheMisses	89
78	Router0	CacheHits	0
78	Router0	CacheMisses	86
78.5	Router0	CacheHits	0
78.5	Router0	CacheMisses	92
79	Router0	CacheHits	0
79	Router0	CacheMisses	89
79.5	Router0	CacheHits	0
79.5	Router0	CacheMisses	87
80	Router0	CacheHits	0
80	Router0	CacheMisses	89
80.5	Router0	CacheHits	0
80.5	Router0	CacheMisses	89
81	Router0	CacheHits	0
81	Router0	CacheMisses	87
81.5	Router0	CacheHits	0
81.5	Router0	CacheMisses	88
82	Router0	CacheHits	0
82	Router0	CacheMisses	89
82.5	Router0	CacheHits	0
82.5	Router0	CacheMisses	88
83	Router0	CacheHits	0
83	Router0	CacheMisses	86
83.5	Router0	CacheHits	0
83.5	Router0	CacheMisses	88
84	Router0	CacheHits	0
84	Router0	CacheMisses	88
84.5	Router0	CacheHits	0
84.5	Router0	CacheMisses	86
85	Router0	CacheHits	0
85	Router0	CacheMisses	89
85.5	Router0	CacheHits	0
85.5	Router0	CacheMisses	91
86	Router0	CacheHits	0
86	Router0	CacheMisses	87
86.5	Router0	CacheHits	0
86.5	Router0	CacheMisses	89
87	Router0	CacheHits	0
87	Router0	CacheMisses	89
87.5	Router0	CacheHits	0
87.5	Router0	CacheMisses	87
88	Router0	CacheHits	0
88	Router0	CacheMisses	89
88.5	Router0	CacheHits	0
88.5	Router0	CacheMisses	89
89	Router0	CacheHits	0
89	Router0	CacheMisses	86
89.5	Router0	CacheHits	0
89.5	Router0	CacheMisses	91
90	Router0	CacheHits	0
90	Router0	CacheMisses	88
90.5	Router0	CacheHits	0
90.5	Router0	CacheMisses	89
91	Router0	CacheHits	0
91	Router0	CacheMisses	89
91.5	Router0	CacheHits	0
91.5	Router0	CacheMisses	89
92	Router0	CacheHits	0
92	Router0	CacheMisses	89
92.5	Router0	CacheHits	0
92.5	Router0	CacheMisses	89
93	Router0	CacheHits	0
93	Router0	CacheMisses	89
93.5	Router0	CacheHits	0
93.5	Router0	CacheMisses	86
94	Router0	CacheHits	0
94	Router0	CacheMisses	90
94.5	Router0	CacheHits	0
94.5	Router0	CacheMisses	90
95	Router0	CacheHits	0
95	Router0	CacheMisses	90
95.5	Router0	CacheHits	0
95.5	Router0	CacheMisses	89
96	Router0	CacheHits	0
96	Router0	CacheMisses	89
96.5	Router0	CacheHits	0
96.5	Router0	CacheMisses	89
97	Router0	CacheHits	0
97	Router0	CacheMisses	87
97.5	Router0	CacheHits	0
97.5	Router0	CacheMisses	89
98	Router0	CacheHits	0
98	Router0	CacheMisses	88
98.5	Router0	CacheHits	0
98.5	Router0	CacheMisses	92
99	Router0	CacheHits	0
99	Router0	CacheMisses	87
99.5	Router0	CacheHits	0
99.5	Router0	CacheMisses	89
100	Router0	CacheHits	0
100	Router0	CacheMisses	88
100.5	Router0	CacheHits	0
100.5	Router0	CacheMisses	91
101	Router0	CacheHits	0
101	Router0	CacheMisses	91
101.5	Router0	CacheHits	0
101.5	Router0	CacheMisses	91
102	Router0	CacheHits	0
102	Router0	CacheMisses	90
102.5	Router0	CacheHits	0
102.5	Router0	CacheMisses	88
103	Router0	CacheHits	0
103	Router0	CacheMisses	88
103.5	Router0	CacheHits	0
103.5	Router0	CacheMisses	88
104	Router0	CacheHits	0
104	Router0	CacheMisses	89
104.5	Router0	CacheHits	0
104.5	Router0	CacheMisses	89
105	Router0	CacheHits	0
105	Router0	CacheMisses	89
105.5	Router0	CacheHits	0
105.5	Router0	CacheMisses	89
106	Router0	CacheHits	0
106	Router0	CacheMisses	89
106.5	Router0	CacheHits	0
106.5	Router0	CacheMisses	90
107	Router0	CacheHits	0
107	Router0	CacheMisses	88
107.5	Router0	CacheHits	0
107.5	Router0	CacheMisses	85
108	Router0	CacheHits	0
108	Router0	CacheMisses	90
108.5	Router0	CacheHits	0
108.5	Router0	CacheMisses	90
109	Router0	CacheHits	0
109	Router0	CacheMisses	86
109.5	Router0	CacheHits	0
109.5	Router0	CacheMisses	90
110	Router0	CacheHits	0
110	Router0	CacheMisses	87
110.5	Router0	CacheHits	0
110.5	Router0	CacheMisses	89
111	Router0	CacheHits	0
111	Router0	CacheMisses	88
111.5	Router0	CacheHits	0
111.5	Router0	CacheMisses	90
112	Router0	CacheHits	0
112	Router0	CacheMisses	87
112.5	Router0	CacheHits	0
112.5	Router0	CacheMisses	88
113	Router0	CacheHits	0
113	Router0	CacheMisses	87
113.5	Router0	CacheHits	0
113.5	Router0	CacheMisses	91
114	Router0	CacheHits	0
114	Router0	CacheMisses	87
114.5	Router0	CacheHits	0
114.5	Router0	CacheMisses	89
115	Router0	CacheHits	0
115	Router0	CacheMisses	89
115.5	Router0	CacheHits	0
115.5	Router0	CacheMisses	91
116	Router0	CacheHits	0
116	Router0	CacheMisses	87
116.5	Router0	CacheHits	0
116.5	Router0	CacheMisses	92
117	Router0	CacheHits	0
117	Router0	CacheMisses	87
117.5	Router0	CacheHits	0
117.5	Router0	CacheMisses	91
118	Router0	CacheHits	0
118	Router0	CacheMisses	89
118.5	Router0	CacheHits	0
118.5	Router0	CacheMisses	84
119	Router0	CacheHits	0
119	Router0	CacheMisses	91
119.5	Router0	CacheHits	0
119.5	Router0	CacheMisses	89
120	Router0	CacheHits	0
120	Router0	CacheMisses	87
120.5	Router0	CacheHits	0
120.5	Router0	CacheMisses	91
121	Router0	CacheHits	0
121	Router0	CacheMisses	87
121.5	Router0	CacheHits	0
121.5	Router0	CacheMisses	89
122	Router0	CacheHits	0
122	Router0	CacheMisses	84
122.5	Router0	CacheHits	0
122.5	Router0	CacheMisses	89
123	Router0	CacheHits	0
123	Router0	CacheMisses	92
123.5	Router0	CacheHits	0
123.5	Router0	CacheMisses	89
124	Router0	CacheHits	0
124	Router0	CacheMisses	89
124.5	Router0	CacheHits	0
124.5	Router0	CacheMisses	87
125	Router0	CacheHits	0
125	Router0	CacheMisses	89
125.5	Router0	CacheHits	0
125.5	Router0	CacheMisses	89
126	Router0	CacheHits	0
126	Router0	CacheMisses	88
126.5	Router0	CacheHits	0
126.5	Router0	CacheMisses	90
127	Router0	CacheHits	0
127	Router0	CacheMisses	89
127.5	Router0	CacheHits	0
127.5	Router0	CacheMisses	89
128	Router0	CacheHits	0
128	Router0	CacheMisses	89
128.5	Router0	CacheHits	0
128.5	Router0	CacheMisses	90
129	Router0	CacheHits	0
129	Router0	CacheMisses	90
129.5	Router0	CacheHits	0
129.5	Router0	CacheMisses	88
130	Router0	CacheHits	0
130	Router0	CacheMisses	88
130.5	Router0	CacheHits	0
130.5	Router0	CacheMisses	86
131	Router0	CacheHits	0
131	Router0	CacheMisses	88
131.5	Router0	CacheHits	0
131.5	Router0	CacheMisses	89
132	Router0	CacheHits	0
132	Router0	CacheMisses	86
132.5	Router0	CacheHits	0
132.5	Router0	CacheMisses	90
133	Router0	CacheHits	0
133	Router0	CacheMisses	86
133.5	Router0	CacheHits	0
133.5	Router0	CacheMisses	91
134	Router0	CacheHits	0
134	Router0	CacheMisses	90
134.5	Router0	CacheHits	0
134.5	Router0	CacheMisses	88
135	Router0	CacheHits	0
135	Router0	CacheMisses	89
135.5	Router0	CacheHits	0
135.5	Router0	CacheMisses	90
136	Router0	CacheHits	0
136	Router0	CacheMisses	89
136.5	Router0	CacheHits	0
136.5	Router0	CacheMisses	88
137	Router0	CacheHits	0
137	Router0	CacheMisses	89
137.5	Router0	CacheHits	0
137.5	Router0	CacheMisses	92
138	Router0	CacheHits	0
138	Router0	CacheMisses	85
138.5	Router0	CacheHits	0
138.5	Router0	CacheMisses	92
139	Router0	CacheHits	14
139	Router0	CacheMisses	73
139.5	Router0	CacheHits	0
139.5	Router0	CacheMisses	91
140	Router0	CacheHits	0
140	Router0	CacheMisses	91
140.5	Router0	CacheHits	0
140.5	Router0	CacheMisses	91
141	Router0	CacheHits	0
141	Router0	CacheMisses	91
141.5	Router0	CacheHits	0
141.5	Router0	CacheMisses	91
142	Router0	CacheHits	0
142	Router0	CacheMisses	88
142.5	Router0	CacheHits	0
142.5	Router0	CacheMisses	90
143	Router0	CacheHits	0
143	Router0	CacheMisses	92
143.5	Router0	CacheHits	0
143.5	Router0	CacheMisses	87
144	Router0	CacheHits	0
144	Router0	CacheMisses	88
144.5	Router0	CacheHits	0
144.5	Router0	CacheMisses	88
145	Router0	CacheHits	0
145	Router0	CacheMisses	90
145.5	Router0	CacheHits	0
145.5	Router0	CacheMisses	90
146	Router0	CacheHits	0
146	Router0	CacheMisses	89
146.5	Router0	CacheHits	0
146.5	Router0	CacheMisses	89
147	Router0	CacheHits	0
147	Router0	CacheMisses	88
147.5	Router0	CacheHits	0
147.5	Router0	CacheMisses	90
148	Router0	CacheHits	0
148	Router0	CacheMisses	88
148.5	Router0	CacheHits	0
148.5	Router0	CacheMisses	90
149	Router0	CacheHits	0
149	Router0	CacheMisses	89
149.5	Router0	CacheHits	0
149.5	Router0	CacheMisses	91
150	Router0	CacheHits	0
150	Router0	CacheMisses	89
150.5	Router0	CacheHits	0
150.5	Router0	CacheMisses	85
151	Router0	CacheHits	0
151	Router0	CacheMisses	86
151.5	Router0	CacheHits	0
151.5	Router0	CacheMisses	91
152	Router0	CacheHits	0
152	Router0	CacheMisses	90
152.5	Router0	CacheHits	0
152.5	Router0	CacheMisses	88
153	Router0	CacheHits	0
153	Router0	CacheMisses	92
153.5	Router0	CacheHits	0
153.5	Router0	CacheMisses	87
154	Router0	CacheHits	0
154	Router0	CacheMisses	86
154.5	Router0	CacheHits	0
154.5	Router0	CacheMisses	92
155	Router0	CacheHits	0
155	Router0	CacheMisses	86
155.5	Router0	CacheHits	0
155.5	Router0	CacheMisses	87
156	Router0	CacheHits	0
156	Router0	CacheMisses	91
156.5	Router0	CacheHits	0
156.5	Router0	CacheMisses	89
157	Router0	CacheHits	0
157	Router0	CacheMisses	90
157.5	Router0	CacheHits	0
157.5	Router0	CacheMisses	88
158	Router0	CacheHits	0
158	Router0	CacheMisses	90
158.5	Router0	CacheHits	0
158.5	Router0	CacheMisses	86
159	Router0	CacheHits	0
159	Router0	CacheMisses	92
159.5	Router0	CacheHits	0
159.5	Router0	CacheMisses	89
160	Router0	CacheHits	0
160	Router0	CacheMisses	87
160.5	Router0	CacheHits	0
160.5	Router0	CacheMisses	86
161	Router0	CacheHits	0
161	Router0	CacheMisses	91
161.5	Router0	CacheHits	0
161.5	Router0	CacheMisses	85
162	Router0	CacheHits	0
162	Router0	CacheMisses	91
162.5	Router0	CacheHits	0
162.5	Router0	CacheMisses	89
163	Router0	CacheHits	0
163	Router0	CacheMisses	85
163.5	Router0	CacheHits	0
163.5	Router0	CacheMisses	91
164	Router0	CacheHits	0
164	Router0	CacheMisses	87
164.5	Router0	CacheHits	0
164.5	Router0	CacheMisses	91
165	Router0	CacheHits	0
165	Router0	CacheMisses	87
165.5	Router0	CacheHits	0
165.5	Router0	CacheMisses	89
166	Router0	CacheHits	0
166	Router0	CacheMisses	91
166.5	Router0	CacheHits	0
166.5	Router0	CacheMisses	89
167	Router0	CacheHits	0
167	Router0	CacheMisses	87
167.5	Router0	CacheHits	1
167.5	Router0	CacheMisses	85
168	Router0	CacheHits	0
168	Router0	CacheMisses	92
168.5	Router0	CacheHits	0
168.5	Router0	CacheMisses	87
169	Router0	CacheHits	0
169	Router0	CacheMisses	87
169.5	Router0	CacheHits	0
169.5	Router0	CacheMisses	84
170	Router0	CacheHits	0
170	Router0	CacheMisses	84
170.5	Router0	CacheHits	0
170.5	Router0	CacheMisses	89
171	Router0	CacheHits	0
171	Router0	CacheMisses	88
171.5	Router0	CacheHits	0
171.5	Router0	CacheMisses	87
172	Router0	CacheHits	6
172	Router0	CacheMisses	81
172.5	Router0	CacheHits	0
172.5	Router0	CacheMisses	92
173	Router0	CacheHits	0
173	Router0	CacheMisses	87
173.5	Router0	CacheHits	0
173.5	Router0	CacheMisses	89
174	Router0	CacheHits	0
174	Router0	CacheMisses	86
174.5	Router0	CacheHits	0
174.5	Router0	CacheMisses	90
175	Router0	CacheHits	0
175	Router0	CacheMisses	83
175.5	Router0	CacheHits	0
175.5	Router0	CacheMisses	82
176	Router0	CacheHits	0
176	Router0	CacheMisses	89
176.5	Router0	CacheHits	0
176.5	Router0	CacheMisses	91
177	Router0	CacheHits	0
177	Router0	CacheMisses	88
177.5	Router0	CacheHits	0
177.5	Router0	CacheMisses	90
178	Router0	CacheHits	0
178	Router0	CacheMisses	89
178.5	Router0	CacheHits	0
178.5	Router0	CacheMisses	89
179	Router0	CacheHits	0
179	Router0	CacheMisses	87
179.5	Router0	CacheHits	0
179.5	Router0	CacheMisses	90
180	Router0	CacheHits	0
180	Router0	CacheMisses	89
180.5	Router0	CacheHits	0
180.5	Router0	CacheMisses	90
181	Router0	CacheHits	0
181	Router0	CacheMisses	88
181.5	Router0	CacheHits	0
181.5	Router0	CacheMisses	90
182	Router0	CacheHits	0
182	Router0	CacheMisses	88
182.5	Router0	CacheHits	0
182.5	Router0	CacheMisses	85
183	Router0	CacheHits	0
183	Router0	CacheMisses	89
183.5	Router0	CacheHits	0
183.5	Router0	CacheMisses	86
184	Router0	CacheHits	0
184	Router0	CacheMisses	87
184.5	Router0	CacheHits	0
184.5	Router0	CacheMisses	88
185	Router0	CacheHits	0
185	Router0	CacheMisses	90
185.5	Router0	CacheHits	0
185.5	Router0	CacheMisses	87
186	Router0	CacheHits	0
186	Router0	CacheMisses	88
186.5	Router0	CacheHits	0
186.5	Router0	CacheMisses	88
187	Router0	CacheHits	0
187	Router0	CacheMisses	88
187.5	Router0	CacheHits	0
187.5	Router0	CacheMisses	92
188	Router0	CacheHits	0
188	Router0	CacheMisses	86
188.5	Router0	CacheHits	0
188.5	Router0	CacheMisses	87
189	Router0	CacheHits	0
189	Router0	CacheMisses	92
189.5	Router0	CacheHits	0
189.5	Router0	CacheMisses	86
190	Router0	CacheHits	0
190	Router0	CacheMisses	88
190.5	Router0	CacheHits	0
190.5	Router0	CacheMisses	88
191	Router0	CacheHits	0
191	Router0	CacheMisses	89
191.5	Router0	CacheHits	0
191.5	Router0	CacheMisses	84
192	Router0	CacheHits	0
192	Router0	CacheMisses	83
192.5	Router0	CacheHits	0
192.5	Router0	CacheMisses	91
193	Router0	CacheHits	0
193	Router0	CacheMisses	90
193.5	Router0	CacheHits	0
193.5	Router0	CacheMisses	90
194	Router0	CacheHits	0
194	Router0	CacheMisses	89
194.5	Router0	CacheHits	0
194.5	Router0	CacheMisses	88
195	Router0	CacheHits	0
195	Router0	CacheMisses	89
195.5	Router0	CacheHits	0
195.5	Router0	CacheMisses	92
196	Router0	CacheHits	0
196	Router0	CacheMisses	90
196.5	Router0	CacheHits	0
196.5	Router0	CacheMisses	92
197	Router0	CacheHits	0
197	Router0	CacheMisses	89
197.5	Router0	CacheHits	0
197.5	Router0	CacheMisses	87
198	Router0	CacheHits	0
198	Router0	CacheMisses	91
198.5	Router0	CacheHits	0
198.5	Router0	CacheMisses	91
199	Router0	CacheHits	0
199	Router0	CacheMisses	91
199.5	Router0	CacheHits	0
199.5	Router0	CacheMisses	91
200	Router0	CacheHits	0
200	Router0	CacheMisses	89
200.5	Router0	CacheHits	0
200.5	Router0	CacheMisses	90
201	Router0	CacheHits	0
201	Router0	CacheMisses	86
201.5	Router0	CacheHits	0
201.5	Router0	CacheMisses	89
202	Router0	CacheHits	0
202	Router0	CacheMisses	91
202.5	Router0	CacheHits	0
202.5	Router0	CacheMisses	91
203	Router0	CacheHits	0
203	Router0	CacheMisses	91
203.5	Router0	CacheHits	0
203.5	Router0	CacheMisses	91
204	Router0	CacheHits	0
204	Router0	CacheMisses	91
204.5	Router0	CacheHits	0
204.5	Router0	CacheMisses	86
205	Router0	CacheHits	0
205	Router0	CacheMisses	83
205.5	Router0	CacheHits	0
205.5	Router0	CacheMisses	85
206	Router0	CacheHits	0
206	Router0	CacheMisses	88
206.5	Router0	CacheHits	0
206.5	Router0	CacheMisses	89
207	Router0	CacheHits	0
207	Router0	CacheMisses	86
207.5	Router0	CacheHits	0
207.5	Router0	CacheMisses	89
208	Router0	CacheHits	0
208	Router0	CacheMisses	87
208.5	Router0	CacheHits	0
208.5	Router0	CacheMisses	91
209	Router0	CacheHits	0
209	Router0	CacheMisses	88
209.5	Router0	CacheHits	0
209.5	Router0	CacheMisses	92
210	Router0	CacheHits	0
210	Router0	CacheMisses	90
210.5	Router0	CacheHits	0
210.5	Router0	CacheMisses	87
211	Router0	CacheHits	0
211	Router0	CacheMisses	86
211.5	Router0	CacheHits	0
211.5	Router0	CacheMisses	86
212	Router0	CacheHits	0
212	Router0	CacheMisses	88
212.5	Router0	CacheHits	0
212.5	Router0	CacheMisses	85
213	Router0	CacheHits	0
213	Router0	CacheMisses	91
213.5	Router0	CacheHits	0
213.5	Router0	CacheMisses	89
214	Router0	CacheHits	0
214	Router0	CacheMisses	91
214.5	Router0	CacheHits	0
214.5	Router0	CacheMisses	90
215	Router0	CacheHits	0
215	Router0	CacheMisses	89
215.5	Router0	CacheHits	0
215.5	Router0	CacheMisses	89
216	Router0	CacheHits	0
216	Router0	CacheMisses	87
216.5	Router0	CacheHits	0
216.5	Router0	CacheMisses	90
217	Router0	CacheHits	0
217	Router0	CacheMisses	88
217.5	Router0	CacheHits	0
217.5	Router0	CacheMisses	86
218	Router0	CacheHits	0
218	Router0	CacheMisses	92
218.5	Router0	CacheHits	0
218.5	Router0	CacheMisses	86
219	Router0	CacheHits	0
219	Router0	CacheMisses	90
219.5	Router0	CacheHits	0
219.5	Router0	CacheMisses	89
220	Router0	CacheHits	0
220	Router0	CacheMisses	87
220.5	Router0	CacheHits	0
220.5	Router0	CacheMisses	86
221	Router0	CacheHits	0
221	Router0	CacheMisses	89
221.5	Router0	CacheHits	0
221.5	Router0	CacheMisses	87
222	Router0	CacheHits	0
222	Router0	CacheMisses	89
222.5	Router0	CacheHits	0
222.5	Router0	CacheMisses	86
223	Router0	CacheHits	0
223	Router0	CacheMisses	88
223.5	Router0	CacheHits	0
223.5	Router0	CacheMisses	87
224	Router0	CacheHits	0
224	Router0	CacheMisses	90
224.5	Router0	CacheHits	0
224.5	Router0	CacheMisses	87
225	Router0	CacheHits	0
225	Router0	CacheMisses	88
225.5	Router0	CacheHits	0
