Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
109.579	Streamer0	53	2	1	2122081	0	0
111.579	Streamer0	54	2	1	2122081	0	0
113.579	Streamer0	55	2	1	2122081	0	0
115.579	Streamer0	56	2	1	2122081	0	0
117.579	Streamer0	57	2	1	2122081	0	0
119.579	Streamer0	58	2	1	2122081	0	0
121.579	Streamer0	59	2	1	2122081	0	0
123.579	Streamer0	60	2	1	2122081	0	0
125.579	Streamer0	61	2	1	2122081	0	0
127.579	Streamer0	62	2	1	2122081	0	0
129.579	Streamer0	63	2	1	2122081	0	0
131.579	Streamer0	64	2	1	2122081	0	0
133.579	Streamer0	65	2	1	2122081	0	0
135.579	Streamer0	66	2	1	2122081	0	0
137.579	Streamer0	67	2	1	2122081	0	0
139.579	Streamer0	68	2	1	2122081	0	0
141.579	Streamer0	69	2	1	2122081	0	0
143.579	Streamer0	70	2	1	2122081	0	0
145.579	Streamer0	71	2	1	2122081	0	0
147.579	Streamer0	72	2	1	2122081	0	0
149.579	Streamer0	73	2	1	2122081	0	0
151.579	Streamer0	74	2	1	2122081	0	0
153.579	Streamer0	75	2	1	2122081	0	0
155.579	Streamer0	76	2	2	5108358	0	0,1
157.579	Streamer0	77	2	2	5108358	0	0,1
159.579	Streamer0	78	2	2	5108358	0	0,1
161.579	Streamer0	79	2	2	5108358	0	0,1
163.579	Streamer0	80	2	2	5108358	0	0,1
165.579	Streamer0	81	2	2	5108358	0	0,1
167.579	Streamer0	82	2	2	5108358	0	0,1
169.579	Streamer0	83	2	2	5108358	0	0,1
171.579	Streamer0	84	2	2	5108358	0	0,1
173.579	Streamer0	85	2	2	5108358	0	0,1
175.579	Streamer0	86	2	2	5108358	0	0,1
177.579	Streamer0	87	2	2	5108358	0	0,1
179.579	Streamer0	88	2	2	5108358	0	0,1
181.579	Streamer0	89	2	2	5108358	0	0,1
183.579	Streamer0	90	2	2	5108358	0	0,1
185.579	Streamer0	91	2	1	2122081	0	0
187.579	Streamer0	92	2	1	2122081	0	0
189.579	Streamer0	93	2	1	2122081	0	0
191.579	Streamer0	94	2	1	2122081	0	0
193.579	Streamer0	95	2	1	2122081	0	0
195.579	Streamer0	96	2	1	2122081	0	0
197.579	Streamer0	97	2	1	2122081	0	0
199.579	Streamer0	98	2	1	2122081	0	0
201.579	Streamer0	99	2	1	2122081	0	0
203.579	Streamer0	100	2	1	2122081	0	0
205.579	Streamer0	101	2	1	2122081	0	0
207.579	Streamer0	102	2	1	2122081	0	0
209.579	Streamer0	103	2	1	2122081	0	0
211.579	Streamer0	104	2	1	2122081	0	0
213.579	Streamer0	105	2	2	5108358	0	0,1
215.579	Streamer0	106	2	2	5108358	0	0,1
217.579	Streamer0	107	2	2	5108358	0	0,1
219.579	Streamer0	108	2	2	5108358	0	0,1
221.579	Streamer0	109	2	2	5108358	0	0,1
223.579	Streamer0	110	2	2	5108358	0	0,1
225.579	Streamer0	111	2	2	5108358	0	0,1
227.579	Streamer0	112	2	1	2122081	0	0
229.579	Streamer0	113	2	1	2122081	0	0
231.579	Streamer0	114	2	1	2122081	0	0
233.579	Streamer0	115	2	1	2122081	0	0
235.579	Streamer0	116	2	1	2122081	0	0
237.579	Streamer0	117	2	1	2122081	0	0
239.579	Streamer0	118	2	1	2122081	0	0
241.579	Streamer0	119	2	1	2122081	0	0
243.579	Streamer0	120	2	1	2122081	0	0
245.579	Streamer0	121	2	1	2122081	0	0
247.579	Streamer0	122	2	1	2122081	0	0
249.579	Streamer0	123	2	1	2122081	0	0
251.579	Streamer0	124	2	1	2122081	0	0
253.579	Streamer0	125	2	1	2122081	0	0
255.579	Streamer0	126	2	1	2122081	0	0
257.579	Streamer0	127	2	1	2122081	0	0
259.579	Streamer0	128	2	1	2122081	0	0
261.579	Streamer0	129	2	1	2122081	0	0
263.579	Streamer0	130	2	1	2122081	0	0
265.579	Streamer0	131	2	1	2122081	0	0
267.579	Streamer0	132	2	2	5108358	0	0,1
269.579	Streamer0	133	2	2	5108358	0	0,1
271.579	Streamer0	134	2	2	5108358	0	0,1
273.579	Streamer0	135	2	2	5108358	0	0,1
275.579	Streamer0	136	2	2	5108358	0	0,1
277.579	Streamer0	137	2	2	5108358	0	0,1
279.579	Streamer0	138	2	2	5108358	0	0,1
281.579	Streamer0	139	2	2	5108358	0	0,1
283.579	Streamer0	140	2	1	2122081	0	0
285.579	Streamer0	141	2	1	2122081	0	0
287.579	Streamer0	142	2	1	2122081	0	0
289.579	Streamer0	143	2	1	2122081	0	0
291.579	Streamer0	144	2	1	2122081	0	0
293.579	Streamer0	145	2	1	2122081	0	0
295.579	Streamer0	146	2	1	2122081	0	0
297.579	Streamer0	147	2	1	2122081	0	0
299.579	Streamer0	148	2	1	2122081	0	0
301.579	Streamer0	149	2	1	2122081	0	0
303.579	Streamer0	150	2	1	2122081	0	0
305.579	Streamer0	151	2	1	2122081	0	0
307.579	Streamer0	152	2	1	2122081	0	0
309.579	Streamer0	153	2	1	2122081	0	0
311.579	Streamer0	154	2	2	5108358	0	0,1
313.579	Streamer0	155	2	2	5108358	0	0,1
315.579	Streamer0	156	2	2	5108358	0	0,1
317.579	Streamer0	157	2	2	5108358	0	0,1
319.579	Streamer0	158	2	2	5108358	0	0,1
321.579	Streamer0	159	2	2	5108358	0	0,1
323.579	Streamer0	160	2	2	5108358	0	0,1
325.579	Streamer0	161	2	2	5108358	0	0,1
327.579	Streamer0	162	2	2	5108358	0	0,1
329.579	Streamer0	163	2	1	2122081	0	0
331.579	Streamer0	164	2	1	2122081	0	0
333.579	Streamer0	165	2	1	2122081	0	0
335.579	Streamer0	166	2	1	2122081	0	0
337.579	Streamer0	167	2	1	2122081	0	0
339.579	Streamer0	168	2	1	2122081	0	0
341.579	Streamer0	169	2	1	2122081	0	0
343.579	Streamer0	170	2	1	2122081	0	0
345.579	Streamer0	171	2	1	2122081	0	0
347.579	Streamer0	172	2	1	2122081	0	0
349.579	Streamer0	173	2	1	2122081	0	0
351.579	Streamer0	174	2	1	2122081	0	0
353.579	Streamer0	175	2	1	2122081	0	0
355.579	Streamer0	176	2	1	2122081	0	0
357.579	Streamer0	177	2	1	2122081	0	0
359.579	Streamer0	178	2	1	2122081	0	0
361.579	Streamer0	179	2	1	2122081	0	0
363.579	Streamer0	180	2	2	5108358	0	0,1
365.579	Streamer0	181	2	2	5108358	0	0,1
367.579	Streamer0	182	2	2	5108358	0	0,1
369.579	Streamer0	183	2	2	5108358	0	0,1
371.579	Streamer0	184	2	2	5108358	0	0,1
373.579	Streamer0	185	2	2	5108358	0	0,1
375.579	Streamer0	186	2	1	2122081	0	0
377.579	Streamer0	187	2	1	2122081	0	0
379.579	Streamer0	188	2	1	2122081	0	0
381.579	Streamer0	189	2	1	2122081	0	0
383.579	Streamer0	190	2	1	2122081	0	0
385.579	Streamer0	191	2	1	2122081	0	0
387.579	Streamer0	192	2	1	2122081	0	0
389.579	Streamer0	193	2	1	2122081	0	0
391.579	Streamer0	194	2	1	2122081	0	0
393.579	Streamer0	195	2	1	2122081	0	0
395.579	Streamer0	196	2	1	2122081	0	0
397.579	Streamer0	197	2	1	2122081	0	0
399.579	Streamer0	198	2	1	2122081	0	0
401.579	Streamer0	199	2	1	2122081	0	0
403.579	Streamer0	200	2	1	2122081	0	0
405.579	Streamer0	201	2	1	2122081	0	0
407.579	Streamer0	202	2	1	2122081	0	0
409.579	Streamer0	203	2	1	2122081	0	0
411.579	Streamer0	204	2	1	2122081	0	0
413.579	Streamer0	205	2	1	2122081	0	0
415.579	Streamer0	206	2	1	2122081	0	0
417.579	Streamer0	207	2	1	2122081	0	0
419.579	Streamer0	208	2	1	2122081	0	0
421.579	Streamer0	209	2	1	2122081	0	0
423.579	Streamer0	210	2	1	2122081	0	0
425.579	Streamer0	211	2	1	2122081	0	0
427.579	Streamer0	212	2	1	2122081	0	0
429.579	Streamer0	213	2	1	2122081	0	0
431.579	Streamer0	214	2	1	2122081	0	0
433.579	Streamer0	215	2	1	2122081	0	0
435.579	Streamer0	216	2	1	2122081	0	0
437.579	Streamer0	217	2	1	2122081	0	0
439.579	Streamer0	218	2	1	2122081	0	0
441.579	Streamer0	219	2	2	5108358	0	0,1
443.579	Streamer0	220	2	2	5108358	0	0,1
445.579	Streamer0	221	2	2	5108358	0	0,1
447.579	Streamer0	222	2	2	5108358	0	0,1
449.579	Streamer0	223	2	2	5108358	0	0,1
451.579	Streamer0	224	2	2	5108358	0	0,1
453.579	Streamer0	225	2	2	5108358	0	0,1
455.579	Streamer0	226	2	2	5108358	0	0,1
457.579	Streamer0	227	2	2	5108358	0	0,1
459.579	Streamer0	228	2	2	5108358	0	0,1
461.579	Streamer0	229	2	2	5108358	0	0,1
463.579	Streamer0	230	2	2	5108358	0	0,1
465.579	Streamer0	231	2	2	5108358	0	0,1
467.579	Streamer0	232	2	1	2122081	0	0
469.579	Streamer0	233	2	1	2122081	0	0
471.579	Streamer0	234	2	1	2122081	0	0
473.579	Streamer0	235	2	1	2122081	0	0
475.579	Streamer0	236	2	1	2122081	0	0
477.579	Streamer0	237	2	1	2122081	0	0
479.579	Streamer0	238	2	1	2122081	0	0
481.579	Streamer0	239	2	1	2122081	0	0
483.579	Streamer0	240	2	1	2122081	0	0
485.579	Streamer0	241	2	1	2122081	0	0
487.579	Streamer0	242	2	1	2122081	0	0
489.579	Streamer0	243	2	1	2122081	0	0
491.579	Streamer0	244	2	1	2122081	0	0
493.579	Streamer0	245	2	1	2122081	0	0
495.579	Streamer0	246	2	1	2122081	0	0
497.579	Streamer0	247	2	1	2122081	0	0
499.579	Streamer0	248	2	1	2122081	0	0
501.579	Streamer0	249	2	1	2122081	0	0
503.579	Streamer0	250	2	1	2122081	0	0
505.579	Streamer0	251	2	1	2122081	0	0
507.579	Streamer0	252	2	1	2122081	0	0
509.579	Streamer0	253	2	1	2122081	0	0
511.579	Streamer0	254	2	1	2122081	0	0
513.579	Streamer0	255	2	1	2122081	0	0
515.579	Streamer0	256	2	1	2122081	0	0
517.579	Streamer0	257	2	1	2122081	0	0
519.579	Streamer0	258	2	1	2122081	0	0
521.579	Streamer0	259	2	1	2122081	0	0
523.579	Streamer0	260	2	1	2122081	0	0
525.579	Streamer0	261	2	1	2122081	0	0
527.579	Streamer0	262	2	1	2122081	0	0
529.579	Streamer0	263	2	1	2122081	0	0
531.579	Streamer0	264	2	1	2122081	0	0
533.579	Streamer0	265	2	1	2122081	0	0
535.579	Streamer0	266	2	1	2122081	0	0
537.579	Streamer0	267	2	1	2122081	0	0
539.579	Streamer0	268	2	1	2122081	0	0
541.579	Streamer0	269	2	1	2122081	0	0
543.579	Streamer0	270	2	1	2122081	0	0
545.579	Streamer0	271	2	1	2122081	0	0
547.579	Streamer0	272	2	1	2122081	0	0
549.579	Streamer0	273	2	1	2122081	0	0
551.579	Streamer0	274	2	1	2122081	0	0
553.579	Streamer0	275	2	1	2122081	0	0
555.579	Streamer0	276	2	1	2122081	0	0
557.579	Streamer0	277	2	1	2122081	0	0
559.579	Streamer0	278	2	1	2122081	0	0
561.579	Streamer0	279	2	1	2122081	0	0
563.579	Streamer0	280	2	1	2122081	0	0
565.579	Streamer0	281	2	1	2122081	0	0
567.579	Streamer0	282	2	1	2122081	0	0
569.579	Streamer0	283	2	1	2122081	0	0
571.579	Streamer0	284	2	1	2122081	0	0
573.579	Streamer0	285	2	1	2122081	0	0
575.579	Streamer0	286	2	1	2122081	0	0
577.579	Streamer0	287	2	1	2122081	0	0
579.579	Streamer0	288	2	1	2122081	0	0
581.579	Streamer0	289	2	1	2122081	0	0
583.579	Streamer0	290	2	1	2122081	0	0
585.579	Streamer0	291	2	1	2122081	0	0
587.579	Streamer0	292	2	2	5108358	0	0,1
589.579	Streamer0	293	2	2	5108358	0	0,1
591.579	Streamer0	294	2	2	5108358	0	0,1
593.579	Streamer0	295	2	2	5108358	0	0,1
595.579	Streamer0	296	2	2	5108358	0	0,1
597.579	Streamer0	297	2	2	5108358	0	0,1
599.579	Streamer0	298	2	3	9885231	0	0,1,2
