Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
261.723	Streamer0	129	2	1	2122081	0	0
263.723	Streamer0	130	2	1	2122081	0	0
265.723	Streamer0	131	2	1	2122081	0	0
267.723	Streamer0	132	2	1	2122081	0	0
269.723	Streamer0	133	2	1	2122081	0	0
271.723	Streamer0	134	2	1	2122081	0	0
273.723	Streamer0	135	2	1	2122081	0	0
275.723	Streamer0	136	2	2	5108358	0	0,1
277.723	Streamer0	137	2	2	5108358	0	0,1
279.723	Streamer0	138	2	2	5108358	0	0,1
281.723	Streamer0	139	2	2	5108358	0	0,1
283.723	Streamer0	140	2	2	5108358	0	0,1
285.723	Streamer0	141	2	2	5108358	0	0,1
287.723	Streamer0	142	2	2	5108358	0	0,1
289.723	Streamer0	143	2	2	5108358	0	0,1
291.723	Streamer0	144	2	2	5108358	0	0,1
293.723	Streamer0	145	2	2	5108358	0	0,1
295.723	Streamer0	146	2	2	5108358	0	0,1
297.723	Streamer0	147	2	1	2122081	0	0
299.723	Streamer0	148	2	1	2122081	0	0
301.723	Streamer0	149	2	1	2122081	0	0
303.723	Streamer0	150	2	1	2122081	0	0
305.723	Streamer0	151	2	1	2122081	0	0
307.723	Streamer0	152	2	1	2122081	0	0
309.723	Streamer0	153	2	1	2122081	0	0
311.723	Streamer0	154	2	1	2122081	0	0
313.723	Streamer0	155	2	1	2122081	0	0
315.723	Streamer0	156	2	1	2122081	0	0
317.723	Streamer0	157	2	1	2122081	0	0
319.723	Streamer0	158	2	1	2122081	0	0
321.723	Streamer0	159	2	2	5108358	0	0,1
323.723	Streamer0	160	2	2	5108358	0	0,1
325.723	Streamer0	161	2	2	5108358	0	0,1
327.723	Streamer0	162	2	2	5108358	0	0,1
329.723	Streamer0	163	2	2	5108358	0	0,1
331.723	Streamer0	164	2	2	5108358	0	0,1
333.723	Streamer0	165	2	1	2122081	0	0
335.723	Streamer0	166	2	1	2122081	0	0
337.723	Streamer0	167	2	1	2122081	0	0
339.723	Streamer0	168	2	1	2122081	0	0
341.723	Streamer0	169	2	1	2122081	0	0
343.723	Streamer0	170	2	1	2122081	0	0
345.723	Streamer0	171	2	1	2122081	0	0
347.723	Streamer0	172	2	1	2122081	0	0
349.723	Streamer0	173	2	1	2122081	0	0
351.723	Streamer0	174	2	1	2122081	0	0
353.723	Streamer0	175	2	1	2122081	0	0
355.723	Streamer0	176	2	1	2122081	0	0
357.723	Streamer0	177	2	1	2122081	0	0
359.723	Streamer0	178	2	1	2122081	0	0
361.723	Streamer0	179	2	1	2122081	0	0
363.723	Streamer0	180	2	1	2122081	0	0
365.723	Streamer0	181	2	2	5108358	0	0,1
367.723	Streamer0	182	2	2	5108358	0	0,1
369.723	Streamer0	183	2	2	5108358	0	0,1
371.723	Streamer0	184	2	2	5108358	0	0,1
373.723	Streamer0	185	2	2	5108358	0	0,1
375.723	Streamer0	186	2	2	5108358	0	0,1
377.723	Streamer0	187	2	2	5108358	0	0,1
379.723	Streamer0	188	2	2	5108358	0	0,1
381.723	Streamer0	189	2	1	2122081	0	0
383.723	Streamer0	190	2	1	2122081	0	0
385.723	Streamer0	191	2	1	2122081	0	0
387.723	Streamer0	192	2	1	2122081	0	0
389.723	Streamer0	193	2	1	2122081	0	0
391.723	Streamer0	194	2	1	2122081	0	0
393.723	Streamer0	195	2	1	2122081	0	0
395.723	Streamer0	196	2	1	2122081	0	0
397.723	Streamer0	197	2	1	2122081	0	0
399.723	Streamer0	198	2	1	2122081	0	0
401.723	Streamer0	199	2	1	2122081	0	0
403.723	Streamer0	200	2	1	2122081	0	0
405.723	Streamer0	201	2	1	2122081	0	0
407.723	Streamer0	202	2	1	2122081	0	0
409.723	Streamer0	203	2	1	2122081	0	0
411.723	Streamer0	204	2	1	2122081	0	0
413.723	Streamer0	205	2	1	2122081	0	0
415.723	Streamer0	206	2	1	2122081	0	0
417.723	Streamer0	207	2	1	2122081	0	0
419.723	Streamer0	208	2	1	2122081	0	0
421.723	Streamer0	209	2	1	2122081	0	0
423.723	Streamer0	210	2	1	2122081	0	0
425.723	Streamer0	211	2	1	2122081	0	0
427.723	Streamer0	212	2	1	2122081	0	0
429.723	Streamer0	213	2	1	2122081	0	0
431.723	Streamer0	214	2	1	2122081	0	0
433.723	Streamer0	215	2	1	2122081	0	0
435.723	Streamer0	216	2	1	2122081	0	0
437.723	Streamer0	217	2	1	2122081	0	0
439.723	Streamer0	218	2	1	2122081	0	0
441.723	Streamer0	219	2	1	2122081	0	0
443.723	Streamer0	220	2	2	5108358	0	0,1
445.723	Streamer0	221	2	2	5108358	0	0,1
