Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
314.682	Streamer1	156	2	2	5108358	0	0,1
316.682	Streamer1	157	2	2	5108358	0	0,1
318.682	Streamer1	158	2	2	5108358	0	0,1
320.682	Streamer1	159	2	2	5108358	0	0,1
322.682	Streamer1	160	2	2	5108358	0	0,1
324.682	Streamer1	161	2	1	2122081	0	0
326.682	Streamer1	162	2	1	2122081	0	0
328.682	Streamer1	163	2	1	2122081	0	0
330.682	Streamer1	164	2	1	2122081	0	0
332.682	Streamer1	165	2	1	2122081	0	0
334.682	Streamer1	166	2	1	2122081	0	0
336.682	Streamer1	167	2	1	2122081	0	0
338.682	Streamer1	168	2	1	2122081	0	0
340.682	Streamer1	169	2	1	2122081	0	0
342.682	Streamer1	170	2	1	2122081	0	0
344.682	Streamer1	171	2	1	2122081	0	0
346.682	Streamer1	172	2	1	2122081	0	0
348.682	Streamer1	173	2	1	2122081	0	0
350.682	Streamer1	174	2	1	2122081	0	0
352.682	Streamer1	175	2	1	2122081	0	0
354.682	Streamer1	176	2	1	2122081	0	0
356.682	Streamer1	177	2	1	2122081	0	0
358.682	Streamer1	178	2	1	2122081	0	0
360.682	Streamer1	179	2	2	5108358	0	0,1
362.682	Streamer1	180	2	2	5108358	0	0,1
364.682	Streamer1	181	2	2	5108358	0	0,1
366.682	Streamer1	182	2	2	5108358	0	0,1
368.682	Streamer1	183	2	2	5108358	0	0,1
370.682	Streamer1	184	2	2	5108358	0	0,1
372.682	Streamer1	185	2	1	2122081	0	0
374.682	Streamer1	186	2	1	2122081	0	0
376.682	Streamer1	187	2	1	2122081	0	0
378.682	Streamer1	188	2	1	2122081	0	0
380.682	Streamer1	189	2	1	2122081	0	0
382.682	Streamer1	190	2	1	2122081	0	0
384.682	Streamer1	191	2	1	2122081	0	0
386.682	Streamer1	192	2	1	2122081	0	0
388.682	Streamer1	193	2	1	2122081	0	0
390.682	Streamer1	194	2	1	2122081	0	0
392.682	Streamer1	195	2	1	2122081	0	0
394.682	Streamer1	196	2	1	2122081	0	0
396.682	Streamer1	197	2	1	2122081	0	0
398.682	Streamer1	198	2	1	2122081	0	0
400.682	Streamer1	199	2	1	2122081	0	0
402.682	Streamer1	200	2	1	2122081	0	0
404.682	Streamer1	201	2	1	2122081	0	0
406.682	Streamer1	202	2	1	2122081	0	0
408.682	Streamer1	203	2	1	2122081	0	0
410.682	Streamer1	204	2	1	2122081	0	0
412.682	Streamer1	205	2	1	2122081	0	0
414.682	Streamer1	206	2	1	2122081	0	0
416.682	Streamer1	207	2	1	2122081	0	0
418.682	Streamer1	208	2	1	2122081	0	0
420.682	Streamer1	209	2	1	2122081	0	0
422.682	Streamer1	210	2	1	2122081	0	0
424.682	Streamer1	211	2	1	2122081	0	0
426.682	Streamer1	212	2	1	2122081	0	0
428.682	Streamer1	213	2	1	2122081	0	0
430.682	Streamer1	214	2	1	2122081	0	0
432.682	Streamer1	215	2	1	2122081	0	0
434.682	Streamer1	216	2	1	2122081	0	0
436.682	Streamer1	217	2	1	2122081	0	0
438.682	Streamer1	218	2	1	2122081	0	0
440.682	Streamer1	219	2	2	5108358	0	0,1
442.682	Streamer1	220	2	2	5108358	0	0,1
444.682	Streamer1	221	2	2	5108358	0	0,1
446.682	Streamer1	222	2	2	5108358	0	0,1
448.682	Streamer1	223	2	2	5108358	0	0,1
450.682	Streamer1	224	2	2	5108358	0	0,1
452.682	Streamer1	225	2	2	5108358	0	0,1
454.682	Streamer1	226	2	2	5108358	0	0,1
456.682	Streamer1	227	2	2	5108358	0	0,1
458.682	Streamer1	228	2	2	5108358	0	0,1
460.682	Streamer1	229	2	2	5108358	0	0,1
462.682	Streamer1	230	2	2	5108358	0	0,1
464.682	Streamer1	231	2	1	2122081	0	0
466.682	Streamer1	232	2	1	2122081	0	0
468.682	Streamer1	233	2	1	2122081	0	0
470.682	Streamer1	234	2	1	2122081	0	0
472.682	Streamer1	235	2	1	2122081	0	0
474.682	Streamer1	236	2	1	2122081	0	0
476.682	Streamer1	237	2	1	2122081	0	0
478.682	Streamer1	238	2	1	2122081	0	0
480.682	Streamer1	239	2	1	2122081	0	0
482.682	Streamer1	240	2	1	2122081	0	0
484.682	Streamer1	241	2	1	2122081	0	0
486.682	Streamer1	242	2	1	2122081	0	0
488.682	Streamer1	243	2	1	2122081	0	0
490.682	Streamer1	244	2	1	2122081	0	0
492.682	Streamer1	245	2	1	2122081	0	0
494.682	Streamer1	246	2	1	2122081	0	0
496.682	Streamer1	247	2	1	2122081	0	0
498.682	Streamer1	248	2	1	2122081	0	0
500.682	Streamer1	249	2	1	2122081	0	0
502.682	Streamer1	250	2	1	2122081	0	0
504.682	Streamer1	251	2	1	2122081	0	0
506.682	Streamer1	252	2	1	2122081	0	0
508.682	Streamer1	253	2	1	2122081	0	0
510.682	Streamer1	254	2	1	2122081	0	0
512.682	Streamer1	255	2	1	2122081	0	0
514.682	Streamer1	256	2	1	2122081	0	0
516.682	Streamer1	257	2	1	2122081	0	0
518.682	Streamer1	258	2	1	2122081	0	0
520.682	Streamer1	259	2	1	2122081	0	0
522.682	Streamer1	260	2	1	2122081	0	0
524.682	Streamer1	261	2	1	2122081	0	0
526.682	Streamer1	262	2	1	2122081	0	0
528.682	Streamer1	263	2	1	2122081	0	0
530.682	Streamer1	264	2	1	2122081	0	0
532.682	Streamer1	265	2	1	2122081	0	0
534.682	Streamer1	266	2	1	2122081	0	0
536.682	Streamer1	267	2	1	2122081	0	0
538.682	Streamer1	268	2	1	2122081	0	0
540.682	Streamer1	269	2	1	2122081	0	0
542.682	Streamer1	270	2	1	2122081	0	0
544.682	Streamer1	271	2	1	2122081	0	0
546.682	Streamer1	272	2	1	2122081	0	0
548.682	Streamer1	273	2	1	2122081	0	0
550.682	Streamer1	274	2	1	2122081	0	0
552.682	Streamer1	275	2	1	2122081	0	0
554.682	Streamer1	276	2	1	2122081	0	0
556.682	Streamer1	277	2	1	2122081	0	0
558.682	Streamer1	278	2	1	2122081	0	0
560.682	Streamer1	279	2	1	2122081	0	0
562.682	Streamer1	280	2	1	2122081	0	0
564.682	Streamer1	281	2	1	2122081	0	0
566.682	Streamer1	282	2	1	2122081	0	0
568.682	Streamer1	283	2	1	2122081	0	0
570.682	Streamer1	284	2	1	2122081	0	0
572.682	Streamer1	285	2	1	2122081	0	0
574.682	Streamer1	286	2	1	2122081	0	0
576.682	Streamer1	287	2	1	2122081	0	0
578.682	Streamer1	288	2	1	2122081	0	0
580.682	Streamer1	289	2	1	2122081	0	0
582.682	Streamer1	290	2	1	2122081	0	0
584.682	Streamer1	291	2	1	2122081	0	0
586.682	Streamer1	292	2	1	2122081	0	0
588.682	Streamer1	293	2	2	5108358	0	0,1
590.682	Streamer1	294	2	2	5108358	0	0,1
592.682	Streamer1	295	2	2	5108358	0	0,1
594.682	Streamer1	296	2	2	5108358	0	0,1
596.682	Streamer1	297	2	2	5108358	0	0,1
598.682	Streamer1	298	2	3	9885231	0	0,1,2
