Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
93.7127	Streamer0	45	2	1	2122081	0	0
95.7127	Streamer0	46	2	1	2122081	0	0
97.7127	Streamer0	47	2	1	2122081	0	0
99.7127	Streamer0	48	2	1	2122081	0	0
101.713	Streamer0	49	2	1	2122081	0	0
103.713	Streamer0	50	2	1	2122081	0	0
105.713	Streamer0	51	2	1	2122081	0	0
107.713	Streamer0	52	2	1	2122081	0	0
109.713	Streamer0	53	2	1	2122081	0	0
111.713	Streamer0	54	2	1	2122081	0	0
113.713	Streamer0	55	2	1	2122081	0	0
115.713	Streamer0	56	2	1	2122081	0	0
117.713	Streamer0	57	2	1	2122081	0	0
119.713	Streamer0	58	2	1	2122081	0	0
121.713	Streamer0	59	2	1	2122081	0	0
123.713	Streamer0	60	2	1	2122081	0	0
125.713	Streamer0	61	2	1	2122081	0	0
127.713	Streamer0	62	2	1	2122081	0	0
129.713	Streamer0	63	2	1	2122081	0	0
131.713	Streamer0	64	2	1	2122081	0	0
133.713	Streamer0	65	2	1	2122081	0	0
135.713	Streamer0	66	2	1	2122081	0	0
137.713	Streamer0	67	2	1	2122081	0	0
139.713	Streamer0	68	2	1	2122081	0	0
141.713	Streamer0	69	2	1	2122081	0	0
143.713	Streamer0	70	2	1	2122081	0	0
145.713	Streamer0	71	2	1	2122081	0	0
147.713	Streamer0	72	2	1	2122081	0	0
149.713	Streamer0	73	2	1	2122081	0	0
151.713	Streamer0	74	2	1	2122081	0	0
153.713	Streamer0	75	2	1	2122081	0	0
155.713	Streamer0	76	2	2	5108358	0	0,1
157.713	Streamer0	77	2	2	5108358	0	0,1
159.713	Streamer0	78	2	2	5108358	0	0,1
161.713	Streamer0	79	2	2	5108358	0	0,1
163.713	Streamer0	80	2	2	5108358	0	0,1
165.713	Streamer0	81	2	2	5108358	0	0,1
167.713	Streamer0	82	2	2	5108358	0	0,1
169.713	Streamer0	83	2	2	5108358	0	0,1
171.713	Streamer0	84	2	2	5108358	0	0,1
173.713	Streamer0	85	2	2	5108358	0	0,1
175.713	Streamer0	86	2	2	5108358	0	0,1
177.713	Streamer0	87	2	2	5108358	0	0,1
179.713	Streamer0	88	2	2	5108358	0	0,1
181.713	Streamer0	89	2	2	5108358	0	0,1
183.713	Streamer0	90	2	1	2122081	0	0
185.713	Streamer0	91	2	1	2122081	0	0
187.713	Streamer0	92	2	1	2122081	0	0
189.713	Streamer0	93	2	1	2122081	0	0
191.713	Streamer0	94	2	1	2122081	0	0
193.713	Streamer0	95	2	1	2122081	0	0
195.713	Streamer0	96	2	1	2122081	0	0
197.713	Streamer0	97	2	1	2122081	0	0
199.713	Streamer0	98	2	1	2122081	0	0
201.713	Streamer0	99	2	1	2122081	0	0
203.713	Streamer0	100	2	1	2122081	0	0
205.713	Streamer0	101	2	1	2122081	0	0
207.713	Streamer0	102	2	1	2122081	0	0
209.713	Streamer0	103	2	1	2122081	0	0
211.713	Streamer0	104	2	1	2122081	0	0
213.713	Streamer0	105	2	1	2122081	0	0
215.713	Streamer0	106	2	2	5108358	0	0,1
217.713	Streamer0	107	2	2	5108358	0	0,1
219.713	Streamer0	108	2	2	5108358	0	0,1
221.713	Streamer0	109	2	2	5108358	0	0,1
223.713	Streamer0	110	2	2	5108358	0	0,1
225.713	Streamer0	111	2	2	5108358	0	0,1
227.713	Streamer0	112	2	2	5108358	0	0,1
229.713	Streamer0	113	2	2	5108358	0	0,1
231.713	Streamer0	114	2	2	5108358	0	0,1
233.713	Streamer0	115	2	2	5108358	0	0,1
235.713	Streamer0	116	2	2	5108358	0	0,1
237.713	Streamer0	117	2	1	2122081	0	0
239.713	Streamer0	118	2	1	2122081	0	0
241.713	Streamer0	119	2	1	2122081	0	0
243.713	Streamer0	120	2	1	2122081	0	0
245.713	Streamer0	121	2	1	2122081	0	0
247.713	Streamer0	122	2	1	2122081	0	0
249.713	Streamer0	123	2	1	2122081	0	0
251.713	Streamer0	124	2	1	2122081	0	0
253.713	Streamer0	125	2	1	2122081	0	0
255.713	Streamer0	126	2	1	2122081	0	0
257.713	Streamer0	127	2	1	2122081	0	0
259.713	Streamer0	128	2	1	2122081	0	0
261.713	Streamer0	129	2	1	2122081	0	0
263.713	Streamer0	130	2	1	2122081	0	0
265.713	Streamer0	131	2	1	2122081	0	0
267.713	Streamer0	132	2	1	2122081	0	0
269.713	Streamer0	133	2	1	2122081	0	0
271.713	Streamer0	134	2	1	2122081	0	0
273.713	Streamer0	135	2	1	2122081	0	0
275.713	Streamer0	136	2	2	5108358	0	0,1
277.713	Streamer0	137	2	2	5108358	0	0,1
279.713	Streamer0	138	2	2	5108358	0	0,1
281.713	Streamer0	139	2	2	5108358	0	0,1
283.713	Streamer0	140	2	2	5108358	0	0,1
285.713	Streamer0	141	2	2	5108358	0	0,1
287.713	Streamer0	142	2	2	5108358	0	0,1
289.713	Streamer0	143	2	2	5108358	0	0,1
291.713	Streamer0	144	2	2	5108358	0	0,1
293.713	Streamer0	145	2	2	5108358	0	0,1
295.713	Streamer0	146	2	2	5108358	0	0,1
297.713	Streamer0	147	2	1	2122081	0	0
299.713	Streamer0	148	2	1	2122081	0	0
301.713	Streamer0	149	2	1	2122081	0	0
303.713	Streamer0	150	2	1	2122081	0	0
305.713	Streamer0	151	2	1	2122081	0	0
307.713	Streamer0	152	2	1	2122081	0	0
309.713	Streamer0	153	2	1	2122081	0	0
311.713	Streamer0	154	2	1	2122081	0	0
313.713	Streamer0	155	2	1	2122081	0	0
315.713	Streamer0	156	2	1	2122081	0	0
317.713	Streamer0	157	2	1	2122081	0	0
319.713	Streamer0	158	2	1	2122081	0	0
321.713	Streamer0	159	2	2	5108358	0	0,1
323.713	Streamer0	160	2	2	5108358	0	0,1
