Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
261.712	Streamer0	129	2	1	2122081	0	0
263.712	Streamer0	130	2	1	2122081	0	0
265.712	Streamer0	131	2	1	2122081	0	0
267.712	Streamer0	132	2	1	2122081	0	0
269.712	Streamer0	133	2	1	2122081	0	0
271.712	Streamer0	134	2	1	2122081	0	0
273.712	Streamer0	135	2	1	2122081	0	0
275.712	Streamer0	136	2	2	5108358	0	0,1
277.712	Streamer0	137	2	2	5108358	0	0,1
279.712	Streamer0	138	2	2	5108358	0	0,1
281.712	Streamer0	139	2	2	5108358	0	0,1
283.712	Streamer0	140	2	2	5108358	0	0,1
285.712	Streamer0	141	2	2	5108358	0	0,1
287.712	Streamer0	142	2	2	5108358	0	0,1
289.712	Streamer0	143	2	2	5108358	0	0,1
291.712	Streamer0	144	2	2	5108358	0	0,1
293.712	Streamer0	145	2	2	5108358	0	0,1
295.712	Streamer0	146	2	2	5108358	0	0,1
297.712	Streamer0	147	2	1	2122081	0	0
299.712	Streamer0	148	2	1	2122081	0	0
301.712	Streamer0	149	2	1	2122081	0	0
303.712	Streamer0	150	2	1	2122081	0	0
305.712	Streamer0	151	2	1	2122081	0	0
307.712	Streamer0	152	2	1	2122081	0	0
309.712	Streamer0	153	2	1	2122081	0	0
311.712	Streamer0	154	2	1	2122081	0	0
313.712	Streamer0	155	2	1	2122081	0	0
315.712	Streamer0	156	2	1	2122081	0	0
317.712	Streamer0	157	2	1	2122081	0	0
319.712	Streamer0	158	2	1	2122081	0	0
321.712	Streamer0	159	2	2	5108358	0	0,1
323.712	Streamer0	160	2	2	5108358	0	0,1
325.712	Streamer0	161	2	2	5108358	0	0,1
327.712	Streamer0	162	2	2	5108358	0	0,1
329.712	Streamer0	163	2	2	5108358	0	0,1
331.712	Streamer0	164	2	2	5108358	0	0,1
333.712	Streamer0	165	2	1	2122081	0	0
335.712	Streamer0	166	2	1	2122081	0	0
337.712	Streamer0	167	2	1	2122081	0	0
339.712	Streamer0	168	2	1	2122081	0	0
341.712	Streamer0	169	2	1	2122081	0	0
343.712	Streamer0	170	2	1	2122081	0	0
345.712	Streamer0	171	2	1	2122081	0	0
347.712	Streamer0	172	2	1	2122081	0	0
349.712	Streamer0	173	2	1	2122081	0	0
351.712	Streamer0	174	2	1	2122081	0	0
353.712	Streamer0	175	2	1	2122081	0	0
355.712	Streamer0	176	2	1	2122081	0	0
357.712	Streamer0	177	2	1	2122081	0	0
359.712	Streamer0	178	2	1	2122081	0	0
361.712	Streamer0	179	2	1	2122081	0	0
363.712	Streamer0	180	2	1	2122081	0	0
365.712	Streamer0	181	2	2	5108358	0	0,1
367.712	Streamer0	182	2	2	5108358	0	0,1
369.712	Streamer0	183	2	2	5108358	0	0,1
371.712	Streamer0	184	2	2	5108358	0	0,1
373.712	Streamer0	185	2	2	5108358	0	0,1
375.712	Streamer0	186	2	2	5108358	0	0,1
377.712	Streamer0	187	2	2	5108358	0	0,1
379.712	Streamer0	188	2	2	5108358	0	0,1
381.712	Streamer0	189	2	1	2122081	0	0
383.712	Streamer0	190	2	1	2122081	0	0
385.712	Streamer0	191	2	1	2122081	0	0
387.712	Streamer0	192	2	1	2122081	0	0
389.712	Streamer0	193	2	1	2122081	0	0
391.712	Streamer0	194	2	1	2122081	0	0
393.712	Streamer0	195	2	1	2122081	0	0
395.712	Streamer0	196	2	1	2122081	0	0
397.712	Streamer0	197	2	1	2122081	0	0
399.712	Streamer0	198	2	1	2122081	0	0
401.712	Streamer0	199	2	1	2122081	0	0
403.712	Streamer0	200	2	1	2122081	0	0
405.712	Streamer0	201	2	1	2122081	0	0
407.712	Streamer0	202	2	1	2122081	0	0
409.712	Streamer0	203	2	1	2122081	0	0
411.712	Streamer0	204	2	1	2122081	0	0
413.712	Streamer0	205	2	1	2122081	0	0
415.712	Streamer0	206	2	1	2122081	0	0
417.712	Streamer0	207	2	1	2122081	0	0
419.712	Streamer0	208	2	1	2122081	0	0
421.712	Streamer0	209	2	1	2122081	0	0
423.712	Streamer0	210	2	1	2122081	0	0
425.712	Streamer0	211	2	1	2122081	0	0
427.712	Streamer0	212	2	1	2122081	0	0
429.712	Streamer0	213	2	1	2122081	0	0
431.712	Streamer0	214	2	1	2122081	0	0
433.712	Streamer0	215	2	1	2122081	0	0
435.712	Streamer0	216	2	1	2122081	0	0
437.712	Streamer0	217	2	1	2122081	0	0
439.712	Streamer0	218	2	1	2122081	0	0
441.712	Streamer0	219	2	1	2122081	0	0
443.712	Streamer0	220	2	2	5108358	0	0,1
445.712	Streamer0	221	2	2	5108358	0	0,1
447.712	Streamer0	222	2	2	5108358	0	0,1
449.712	Streamer0	223	2	2	5108358	0	0,1
451.712	Streamer0	224	2	2	5108358	0	0,1
453.712	Streamer0	225	2	2	5108358	0	0,1
455.712	Streamer0	226	2	2	5108358	0	0,1
457.712	Streamer0	227	2	2	5108358	0	0,1
459.712	Streamer0	228	2	2	5108358	0	0,1
461.712	Streamer0	229	2	2	5108358	0	0,1
463.712	Streamer0	230	2	2	5108358	0	0,1
465.712	Streamer0	231	2	1	2122081	0	0
467.712	Streamer0	232	2	1	2122081	0	0
469.712	Streamer0	233	2	1	2122081	0	0
471.712	Streamer0	234	2	1	2122081	0	0
473.712	Streamer0	235	2	1	2122081	0	0
475.712	Streamer0	236	2	1	2122081	0	0
477.712	Streamer0	237	2	1	2122081	0	0
479.712	Streamer0	238	2	1	2122081	0	0
481.712	Streamer0	239	2	1	2122081	0	0
483.712	Streamer0	240	2	1	2122081	0	0
485.712	Streamer0	241	2	1	2122081	0	0
487.712	Streamer0	242	2	1	2122081	0	0
489.712	Streamer0	243	2	1	2122081	0	0
491.712	Streamer0	244	2	1	2122081	0	0
493.712	Streamer0	245	2	1	2122081	0	0
495.712	Streamer0	246	2	1	2122081	0	0
497.712	Streamer0	247	2	1	2122081	0	0
499.712	Streamer0	248	2	1	2122081	0	0
501.712	Streamer0	249	2	1	2122081	0	0
503.712	Streamer0	250	2	1	2122081	0	0
505.712	Streamer0	251	2	1	2122081	0	0
507.712	Streamer0	252	2	1	2122081	0	0
509.712	Streamer0	253	2	1	2122081	0	0
511.712	Streamer0	254	2	1	2122081	0	0
513.712	Streamer0	255	2	1	2122081	0	0
515.712	Streamer0	256	2	1	2122081	0	0
517.712	Streamer0	257	2	1	2122081	0	0
519.712	Streamer0	258	2	1	2122081	0	0
521.712	Streamer0	259	2	1	2122081	0	0
523.712	Streamer0	260	2	1	2122081	0	0
525.712	Streamer0	261	2	1	2122081	0	0
527.712	Streamer0	262	2	1	2122081	0	0
529.712	Streamer0	263	2	1	2122081	0	0
531.712	Streamer0	264	2	1	2122081	0	0
533.712	Streamer0	265	2	1	2122081	0	0
535.712	Streamer0	266	2	1	2122081	0	0
537.712	Streamer0	267	2	1	2122081	0	0
539.712	Streamer0	268	2	1	2122081	0	0
541.712	Streamer0	269	2	1	2122081	0	0
543.712	Streamer0	270	2	1	2122081	0	0
545.712	Streamer0	271	2	1	2122081	0	0
547.712	Streamer0	272	2	1	2122081	0	0
549.712	Streamer0	273	2	1	2122081	0	0
551.712	Streamer0	274	2	1	2122081	0	0
553.712	Streamer0	275	2	1	2122081	0	0
555.712	Streamer0	276	2	1	2122081	0	0
