Time	Node	Type	Packets	
533.5	RouterNet	CacheMisses	135
534	RouterNet	CacheHits	0
534	RouterNet	CacheMisses	133
534.5	RouterNet	CacheHits	0
534.5	RouterNet	CacheMisses	132
535	RouterNet	CacheHits	0
535	RouterNet	CacheMisses	137
535.5	RouterNet	CacheHits	0
535.5	RouterNet	CacheMisses	133
536	RouterNet	CacheHits	0
536	RouterNet	CacheMisses	133
536.5	RouterNet	CacheHits	0
536.5	RouterNet	CacheMisses	131
537	RouterNet	CacheHits	0
537	RouterNet	CacheMisses	131
537.5	RouterNet	CacheHits	0
537.5	RouterNet	CacheMisses	136
538	RouterNet	CacheHits	0
538	RouterNet	CacheMisses	135
538.5	RouterNet	CacheHits	0
538.5	RouterNet	CacheMisses	134
539	RouterNet	CacheHits	0
539	RouterNet	CacheMisses	128
539.5	RouterNet	CacheHits	0
539.5	RouterNet	CacheMisses	133
540	RouterNet	CacheHits	0
540	RouterNet	CacheMisses	137
540.5	RouterNet	CacheHits	0
540.5	RouterNet	CacheMisses	132
541	RouterNet	CacheHits	0
541	RouterNet	CacheMisses	133
541.5	RouterNet	CacheHits	0
541.5	RouterNet	CacheMisses	126
542	RouterNet	CacheHits	0
542	RouterNet	CacheMisses	138
542.5	RouterNet	CacheHits	0
542.5	RouterNet	CacheMisses	134
543	RouterNet	CacheHits	0
543	RouterNet	CacheMisses	130
543.5	RouterNet	CacheHits	0
543.5	RouterNet	CacheMisses	129
544	RouterNet	CacheHits	0
544	RouterNet	CacheMisses	136
544.5	RouterNet	CacheHits	0
544.5	RouterNet	CacheMisses	136
545	RouterNet	CacheHits	0
545	RouterNet	CacheMisses	131
545.5	RouterNet	CacheHits	0
545.5	RouterNet	CacheMisses	129
546	RouterNet	CacheHits	0
546	RouterNet	CacheMisses	137
546.5	RouterNet	CacheHits	0
546.5	RouterNet	CacheMisses	128
547	RouterNet	CacheHits	0
547	RouterNet	CacheMisses	128
547.5	RouterNet	CacheHits	0
547.5	RouterNet	CacheMisses	138
548	RouterNet	CacheHits	0
548	RouterNet	CacheMisses	136
548.5	RouterNet	CacheHits	0
548.5	RouterNet	CacheMisses	129
549	RouterNet	CacheHits	0
549	RouterNet	CacheMisses	132
549.5	RouterNet	CacheHits	0
549.5	RouterNet	CacheMisses	134
550	RouterNet	CacheHits	0
550	RouterNet	CacheMisses	135
550.5	RouterNet	CacheHits	0
550.5	RouterNet	CacheMisses	132
551	RouterNet	CacheHits	0
551	RouterNet	CacheMisses	133
551.5	RouterNet	CacheHits	0
551.5	RouterNet	CacheMisses	129
552	RouterNet	CacheHits	0
552	RouterNet	CacheMisses	137
552.5	RouterNet	CacheHits	0
552.5	RouterNet	CacheMisses	128
553	RouterNet	CacheHits	0
553	RouterNet	CacheMisses	133
553.5	RouterNet	CacheHits	0
553.5	RouterNet	CacheMisses	133
554	RouterNet	CacheHits	0
554	RouterNet	CacheMisses	130
554.5	RouterNet	CacheHits	0
554.5	RouterNet	CacheMisses	132
555	RouterNet	CacheHits	0
555	RouterNet	CacheMisses	128
555.5	RouterNet	CacheHits	0
555.5	RouterNet	CacheMisses	133
556	RouterNet	CacheHits	0
556	RouterNet	CacheMisses	129
556.5	RouterNet	CacheHits	0
556.5	RouterNet	CacheMisses	133
557	RouterNet	CacheHits	0
557	RouterNet	CacheMisses	124
557.5	RouterNet	CacheHits	0
557.5	RouterNet	CacheMisses	121
558	RouterNet	CacheHits	1
558	RouterNet	CacheMisses	113
558.5	RouterNet	CacheHits	0
558.5	RouterNet	CacheMisses	124
559	RouterNet	CacheHits	0
559	RouterNet	CacheMisses	122
559.5	RouterNet	CacheHits	0
559.5	RouterNet	CacheMisses	125
560	RouterNet	CacheHits	0
560	RouterNet	CacheMisses	120
560.5	RouterNet	CacheHits	0
560.5	RouterNet	CacheMisses	121
561	RouterNet	CacheHits	0
561	RouterNet	CacheMisses	125
561.5	RouterNet	CacheHits	0
561.5	RouterNet	CacheMisses	128
562	RouterNet	CacheHits	0
562	RouterNet	CacheMisses	126
562.5	RouterNet	CacheHits	0
562.5	RouterNet	CacheMisses	130
563	RouterNet	CacheHits	0
563	RouterNet	CacheMisses	131
563.5	RouterNet	CacheHits	0
563.5	RouterNet	CacheMisses	134
564	RouterNet	CacheHits	0
564	RouterNet	CacheMisses	132
564.5	RouterNet	CacheHits	0
564.5	RouterNet	CacheMisses	132
565	RouterNet	CacheHits	0
565	RouterNet	CacheMisses	132
565.5	RouterNet	CacheHits	0
565.5	RouterNet	CacheMisses	128
566	RouterNet	CacheHits	0
566	RouterNet	CacheMisses	138
566.5	RouterNet	CacheHits	0
566.5	RouterNet	CacheMisses	128
567	RouterNet	CacheHits	0
567	RouterNet	CacheMisses	137
567.5	RouterNet	CacheHits	0
567.5	RouterNet	CacheMisses	132
568	RouterNet	CacheHits	0
568	RouterNet	CacheMisses	134
568.5	RouterNet	CacheHits	0
568.5	RouterNet	CacheMisses	137
569	RouterNet	CacheHits	0
569	RouterNet	CacheMisses	131
569.5	RouterNet	CacheHits	0
569.5	RouterNet	CacheMisses	134
570	RouterNet	CacheHits	0
570	RouterNet	CacheMisses	138
570.5	RouterNet	CacheHits	0
570.5	RouterNet	CacheMisses	129
571	RouterNet	CacheHits	0
571	RouterNet	CacheMisses	132
571.5	RouterNet	CacheHits	0
571.5	RouterNet	CacheMisses	132
572	RouterNet	CacheHits	9
572	RouterNet	CacheMisses	118
572.5	RouterNet	CacheHits	46
572.5	RouterNet	CacheMisses	92
573	RouterNet	CacheHits	47
573	RouterNet	CacheMisses	87
573.5	RouterNet	CacheHits	91
573.5	RouterNet	CacheMisses	46
574	RouterNet	CacheHits	91
574	RouterNet	CacheMisses	44
574.5	RouterNet	CacheHits	44
574.5	RouterNet	CacheMisses	88
575	RouterNet	CacheHits	46
575	RouterNet	CacheMisses	91
575.5	RouterNet	CacheHits	6
575.5	RouterNet	CacheMisses	129
576	RouterNet	CacheHits	0
576	RouterNet	CacheMisses	137
576.5	RouterNet	CacheHits	0
576.5	RouterNet	CacheMisses	130
577	RouterNet	CacheHits	0
577	RouterNet	CacheMisses	138
577.5	RouterNet	CacheHits	0
577.5	RouterNet	CacheMisses	133
578	RouterNet	CacheHits	0
578	RouterNet	CacheMisses	138
578.5	RouterNet	CacheHits	0
578.5	RouterNet	CacheMisses	135
579	RouterNet	CacheHits	0
579	RouterNet	CacheMisses	133
579.5	RouterNet	CacheHits	0
579.5	RouterNet	CacheMisses	135
580	RouterNet	CacheHits	0
580	RouterNet	CacheMisses	136
580.5	RouterNet	CacheHits	0
580.5	RouterNet	CacheMisses	136
581	RouterNet	CacheHits	0
581	RouterNet	CacheMisses	131
581.5	RouterNet	CacheHits	0
581.5	RouterNet	CacheMisses	131
582	RouterNet	CacheHits	0
582	RouterNet	CacheMisses	134
582.5	RouterNet	CacheHits	0
582.5	RouterNet	CacheMisses	56
583	RouterNet	CacheHits	0
583	RouterNet	CacheMisses	46
583.5	RouterNet	CacheHits	0
583.5	RouterNet	CacheMisses	6
584	RouterNet	CacheHits	0
584	RouterNet	CacheMisses	0
584.5	RouterNet	CacheHits	0
584.5	RouterNet	CacheMisses	0
585	RouterNet	CacheHits	0
585	RouterNet	CacheMisses	0
585.5	RouterNet	CacheHits	0
585.5	RouterNet	CacheMisses	0
586	RouterNet	CacheHits	0
586	RouterNet	CacheMisses	0
586.5	RouterNet	CacheHits	0
586.5	RouterNet	CacheMisses	0
587	RouterNet	CacheHits	0
587	RouterNet	CacheMisses	0
587.5	RouterNet	CacheHits	0
587.5	RouterNet	CacheMisses	0
588	RouterNet	CacheHits	0
588	RouterNet	CacheMisses	0
588.5	RouterNet	CacheHits	0
588.5	RouterNet	CacheMisses	0
589	RouterNet	CacheHits	0
589	RouterNet	CacheMisses	0
589.5	RouterNet	CacheHits	0
589.5	RouterNet	CacheMisses	0
590	RouterNet	CacheHits	0
590	RouterNet	CacheMisses	0
590.5	RouterNet	CacheHits	0
590.5	RouterNet	CacheMisses	0
591	RouterNet	CacheHits	0
591	RouterNet	CacheMisses	0
591.5	RouterNet	CacheHits	0
591.5	RouterNet	CacheMisses	0
592	RouterNet	CacheHits	0
592	RouterNet	CacheMisses	0
592.5	RouterNet	CacheHits	0
592.5	RouterNet	CacheMisses	0
593	RouterNet	CacheHits	0
593	RouterNet	CacheMisses	0
593.5	RouterNet	CacheHits	0
593.5	RouterNet	CacheMisses	0
594	RouterNet	CacheHits	0
594	RouterNet	CacheMisses	0
594.5	RouterNet	CacheHits	0
594.5	RouterNet	CacheMisses	0
595	RouterNet	CacheHits	0
595	RouterNet	CacheMisses	0
595.5	RouterNet	CacheHits	0
595.5	RouterNet	CacheMisses	0
596	RouterNet	CacheHits	0
596	RouterNet	CacheMisses	0
596.5	RouterNet	CacheHits	0
596.5	RouterNet	CacheMisses	0
597	RouterNet	CacheHits	0
597	RouterNet	CacheMisses	0
597.5	RouterNet	CacheHits	0
597.5	RouterNet	CacheMisses	0
598	RouterNet	CacheHits	0
598	RouterNet	CacheMisses	0
598.5	RouterNet	CacheHits	0
598.5	RouterNet	CacheMisses	0
599	RouterNet	CacheHits	0
599	RouterNet	CacheMisses	0
599.5	RouterNet	CacheHits	0
599.5	RouterNet	CacheMisses	0
600	RouterNet	CacheHits	0
600	RouterNet	CacheMisses	0
600.5	RouterNet	CacheHits	0
600.5	RouterNet	CacheMisses	0
601	RouterNet	CacheHits	0
601	RouterNet	CacheMisses	0
601.5	RouterNet	CacheHits	0
601.5	RouterNet	CacheMisses	0
602	RouterNet	CacheHits	0
602	RouterNet	CacheMisses	0
602.5	RouterNet	CacheHits	0
602.5	RouterNet	CacheMisses	0
603	RouterNet	CacheHits	0
603	RouterNet	CacheMisses	0
603.5	RouterNet	CacheHits	0
603.5	RouterNet	CacheMisses	0
604	RouterNet	CacheHits	0
604	RouterNet	CacheMisses	0
604.5	RouterNet	CacheHits	0
604.5	RouterNet	CacheMisses	0
605	RouterNet	CacheHits	0
605	RouterNet	CacheMisses	0
605.5	RouterNet	CacheHits	0
605.5	RouterNet	CacheMisses	0
606	RouterNet	CacheHits	0
606	RouterNet	CacheMisses	0
606.5	RouterNet	CacheHits	0
606.5	RouterNet	CacheMisses	0
607	RouterNet	CacheHits	0
607	RouterNet	CacheMisses	0
607.5	RouterNet	CacheHits	0
607.5	RouterNet	CacheMisses	0
608	RouterNet	CacheHits	0
608	RouterNet	CacheMisses	0
608.5	RouterNet	CacheHits	0
608.5	RouterNet	CacheMisses	0
609	RouterNet	CacheHits	0
609	RouterNet	CacheMisses	0
609.5	RouterNet	CacheHits	0
609.5	RouterNet	CacheMisses	0
610	RouterNet	CacheHits	0
610	RouterNet	CacheMisses	0
610.5	RouterNet	CacheHits	0
610.5	RouterNet	CacheMisses	0
611	RouterNet	CacheHits	0
611	RouterNet	CacheMisses	0
611.5	RouterNet	CacheHits	0
611.5	RouterNet	CacheMisses	0
612	RouterNet	CacheHits	0
612	RouterNet	CacheMisses	0
612.5	RouterNet	CacheHits	0
612.5	RouterNet	CacheMisses	0
613	RouterNet	CacheHits	0
613	RouterNet	CacheMisses	0
613.5	RouterNet	CacheHits	0
613.5	RouterNet	CacheMisses	0
614	RouterNet	CacheHits	0
614	RouterNet	CacheMisses	0
614.5	RouterNet	CacheHits	0
614.5	RouterNet	CacheMisses	0
615	RouterNet	CacheHits	0
615	RouterNet	CacheMisses	0
615.5	RouterNet	CacheHits	0
615.5	RouterNet	CacheMisses	0
616	RouterNet	CacheHits	0
616	RouterNet	CacheMisses	0
616.5	RouterNet	CacheHits	0
616.5	RouterNet	CacheMisses	0
617	RouterNet	CacheHits	0
617	RouterNet	CacheMisses	0
617.5	RouterNet	CacheHits	0
617.5	RouterNet	CacheMisses	0
618	RouterNet	CacheHits	0
618	RouterNet	CacheMisses	0
618.5	RouterNet	CacheHits	0
618.5	RouterNet	CacheMisses	0
619	RouterNet	CacheHits	0
619	RouterNet	CacheMisses	0
619.5	RouterNet	CacheHits	0
619.5	RouterNet	CacheMisses	0
620	RouterNet	CacheHits	0
620	RouterNet	CacheMisses	0
620.5	RouterNet	CacheHits	0
620.5	RouterNet	CacheMisses	0
621	RouterNet	CacheHits	0
621	RouterNet	CacheMisses	0
621.5	RouterNet	CacheHits	0
621.5	RouterNet	CacheMisses	0
622	RouterNet	CacheHits	0
622	RouterNet	CacheMisses	0
622.5	RouterNet	CacheHits	0
622.5	RouterNet	CacheMisses	0
623	RouterNet	CacheHits	0
623	RouterNet	CacheMisses	0
623.5	RouterNet	CacheHits	0
623.5	RouterNet	CacheMisses	0
624	RouterNet	CacheHits	0
624	RouterNet	CacheMisses	0
624.5	RouterNet	CacheHits	0
624.5	RouterNet	CacheMisses	0
625	RouterNet	CacheHits	0
625	RouterNet	CacheMisses	0
625.5	RouterNet	CacheHits	0
625.5	RouterNet	CacheMisses	0
626	RouterNet	CacheHits	0
626	RouterNet	CacheMisses	0
626.5	RouterNet	CacheHits	0
626.5	RouterNet	CacheMisses	0
627	RouterNet	CacheHits	0
627	RouterNet	CacheMisses	0
627.5	RouterNet	CacheHits	0
627.5	RouterNet	CacheMisses	0
628	RouterNet	CacheHits	0
628	RouterNet	CacheMisses	0
628.5	RouterNet	CacheHits	0
628.5	RouterNet	CacheMisses	0
629	RouterNet	CacheHits	0
629	RouterNet	CacheMisses	0
629.5	RouterNet	CacheHits	0
629.5	RouterNet	CacheMisses	0
630	RouterNet	CacheHits	0
630	RouterNet	CacheMisses	0
630.5	RouterNet	CacheHits	0
630.5	RouterNet	CacheMisses	0
631	RouterNet	CacheHits	0
631	RouterNet	CacheMisses	0
631.5	RouterNet	CacheHits	0
631.5	RouterNet	CacheMisses	0
632	RouterNet	CacheHits	0
632	RouterNet	CacheMisses	0
632.5	RouterNet	CacheHits	0
632.5	RouterNet	CacheMisses	0
633	RouterNet	CacheHits	0
633	RouterNet	CacheMisses	0
633.5	RouterNet	CacheHits	0
633.5	RouterNet	CacheMisses	0
634	RouterNet	CacheHits	0
634	RouterNet	CacheMisses	0
634.5	RouterNet	CacheHits	0
634.5	RouterNet	CacheMisses	0
635	RouterNet	CacheHits	0
635	RouterNet	CacheMisses	0
635.5	RouterNet	CacheHits	0
635.5	RouterNet	CacheMisses	0
636	RouterNet	CacheHits	0
636	RouterNet	CacheMisses	0
636.5	RouterNet	CacheHits	0
636.5	RouterNet	CacheMisses	0
637	RouterNet	CacheHits	0
637	RouterNet	CacheMisses	0
637.5	RouterNet	CacheHits	0
637.5	RouterNet	CacheMisses	0
638	RouterNet	CacheHits	0
638	RouterNet	CacheMisses	0
638.5	RouterNet	CacheHits	0
638.5	RouterNet	CacheMisses	0
639	RouterNet	CacheHits	0
639	RouterNet	CacheMisses	0
639.5	RouterNet	CacheHits	0
639.5	RouterNet	CacheMisses	0
640	RouterNet	CacheHits	0
640	RouterNet	CacheMisses	0
640.5	RouterNet	CacheHits	0
640.5	RouterNet	CacheMisses	0
641	RouterNet	CacheHits	0
641	RouterNet	CacheMisses	0
641.5	RouterNet	CacheHits	0
641.5	RouterNet	CacheMisses	0
642	RouterNet	CacheHits	0
642	RouterNet	CacheMisses	0
642.5	RouterNet	CacheHits	0
642.5	RouterNet	CacheMisses	0
643	RouterNet	CacheHits	0
643	RouterNet	CacheMisses	0
643.5	RouterNet	CacheHits	0
643.5	RouterNet	CacheMisses	0
644	RouterNet	CacheHits	0
644	RouterNet	CacheMisses	0
644.5	RouterNet	CacheHits	0
644.5	RouterNet	CacheMisses	0
645	RouterNet	CacheHits	0
645	RouterNet	CacheMisses	0
645.5	RouterNet	CacheHits	0
645.5	RouterNet	CacheMisses	0
646	RouterNet	CacheHits	0
646	RouterNet	CacheMisses	0
646.5	RouterNet	CacheHits	0
646.5	RouterNet	CacheMisses	0
647	RouterNet	CacheHits	0
647	RouterNet	CacheMisses	0
647.5	RouterNet	CacheHits	0
647.5	RouterNet	CacheMisses	0
648	RouterNet	CacheHits	0
648	RouterNet	CacheMisses	0
648.5	RouterNet	CacheHits	0
648.5	RouterNet	CacheMisses	0
649	RouterNet	CacheHits	0
649	RouterNet	CacheMisses	0
649.5	RouterNet	CacheHits	0
649.5	RouterNet	CacheMisses	0
650	RouterNet	CacheHits	0
650	RouterNet	CacheMisses	0
650.5	RouterNet	CacheHits	0
650.5	RouterNet	CacheMisses	0
651	RouterNet	CacheHits	0
651	RouterNet	CacheMisses	0
651.5	RouterNet	CacheHits	0
651.5	RouterNet	CacheMisses	0
652	RouterNet	CacheHits	0
652	RouterNet	CacheMisses	0
652.5	RouterNet	CacheHits	0
652.5	RouterNet	CacheMisses	0
653	RouterNet	CacheHits	0
653	RouterNet	CacheMisses	0
653.5	RouterNet	CacheHits	0
653.5	RouterNet	CacheMisses	0
654	RouterNet	CacheHits	0
654	RouterNet	CacheMisses	0
654.5	RouterNet	CacheHits	0
654.5	RouterNet	CacheMisses	0
655	RouterNet	CacheHits	0
655	RouterNet	CacheMisses	0
655.5	RouterNet	CacheHits	0
655.5	RouterNet	CacheMisses	0
656	RouterNet	CacheHits	0
656	RouterNet	CacheMisses	0
656.5	RouterNet	CacheHits	0
656.5	RouterNet	CacheMisses	0
657	RouterNet	CacheHits	0
657	RouterNet	CacheMisses	0
657.5	RouterNet	CacheHits	0
657.5	RouterNet	CacheMisses	0
658	RouterNet	CacheHits	0
658	RouterNet	CacheMisses	0
658.5	RouterNet	CacheHits	0
658.5	RouterNet	CacheMisses	0
659	RouterNet	CacheHits	0
659	RouterNet	CacheMisses	0
659.5	RouterNet	CacheHits	0
659.5	RouterNet	CacheMisses	0
660	RouterNet	CacheHits	0
660	RouterNet	CacheMisses	0
660.5	RouterNet	CacheHits	0
660.5	RouterNet	CacheMisses	0
661	RouterNet	CacheHits	0
661	RouterNet	CacheMisses	0
661.5	RouterNet	CacheHits	0
661.5	RouterNet	CacheMisses	0
662	RouterNet	CacheHits	0
662	RouterNet	CacheMisses	0
662.5	RouterNet	CacheHits	0
662.5	RouterNet	CacheMisses	0
663	RouterNet	CacheHits	0
663	RouterNet	CacheMisses	0
663.5	RouterNet	CacheHits	0
663.5	RouterNet	CacheMisses	0
664	RouterNet	CacheHits	0
664	RouterNet	CacheMisses	0
664.5	RouterNet	CacheHits	0
664.5	RouterNet	CacheMisses	0
665	RouterNet	CacheHits	0
665	RouterNet	CacheMisses	0
665.5	RouterNet	CacheHits	0
665.5	RouterNet	CacheMisses	0
666	RouterNet	CacheHits	0
666	RouterNet	CacheMisses	0
666.5	RouterNet	CacheHits	0
666.5	RouterNet	CacheMisses	0
667	RouterNet	CacheHits	0
667	RouterNet	CacheMisses	0
667.5	RouterNet	CacheHits	0
667.5	RouterNet	CacheMisses	0
668	RouterNet	CacheHits	0
668	RouterNet	CacheMisses	0
668.5	RouterNet	CacheHits	0
668.5	RouterNet	CacheMisses	0
669	RouterNet	CacheHits	0
669	RouterNet	CacheMisses	0
669.5	RouterNet	CacheHits	0
669.5	RouterNet	CacheMisses	0
670	RouterNet	CacheHits	0
670	RouterNet	CacheMisses	0
670.5	RouterNet	CacheHits	0
670.5	RouterNet	CacheMisses	0
671	RouterNet	CacheHits	0
671	RouterNet	CacheMisses	0
671.5	RouterNet	CacheHits	0
671.5	RouterNet	CacheMisses	0
672	RouterNet	CacheHits	0
672	RouterNet	CacheMisses	0
672.5	RouterNet	CacheHits	0
672.5	RouterNet	CacheMisses	0
673	RouterNet	CacheHits	0
673	RouterNet	CacheMisses	0
673.5	RouterNet	CacheHits	0
673.5	RouterNet	CacheMisses	0
674	RouterNet	CacheHits	0
674	RouterNet	CacheMisses	0
674.5	RouterNet	CacheHits	0
674.5	RouterNet	CacheMisses	0
675	RouterNet	CacheHits	0
675	RouterNet	CacheMisses	0
675.5	RouterNet	CacheHits	0
675.5	RouterNet	CacheMisses	0
676	RouterNet	CacheHits	0
676	RouterNet	CacheMisses	0
676.5	RouterNet	CacheHits	0
676.5	RouterNet	CacheMisses	0
677	RouterNet	CacheHits	0
677	RouterNet	CacheMisses	0
677.5	RouterNet	CacheHits	0
677.5	RouterNet	CacheMisses	0
678	RouterNet	CacheHits	0
678	RouterNet	CacheMisses	0
678.5	RouterNet	CacheHits	0
678.5	RouterNet	CacheMisses	0
679	RouterNet	CacheHits	0
679	RouterNet	CacheMisses	0
679.5	RouterNet	CacheHits	0
679.5	RouterNet	CacheMisses	0
680	RouterNet	CacheHits	0
680	RouterNet	CacheMisses	0
680.5	RouterNet	CacheHits	0
680.5	RouterNet	CacheMisses	0
681	RouterNet	CacheHits	0
681	RouterNet	CacheMisses	0
681.5	RouterNet	CacheHits	0
681.5	RouterNet	CacheMisses	0
682	RouterNet	CacheHits	0
682	RouterNet	CacheMisses	0
682.5	RouterNet	CacheHits	0
682.5	RouterNet	CacheMisses	0
683	RouterNet	CacheHits	0
683	RouterNet	CacheMisses	0
683.5	RouterNet	CacheHits	0
683.5	RouterNet	CacheMisses	0
684	RouterNet	CacheHits	0
684	RouterNet	CacheMisses	0
684.5	RouterNet	CacheHits	0
684.5	RouterNet	CacheMisses	0
685	RouterNet	CacheHits	0
685	RouterNet	CacheMisses	0
685.5	RouterNet	CacheHits	0
685.5	RouterNet	CacheMisses	0
686	RouterNet	CacheHits	0
686	RouterNet	CacheMisses	0
686.5	RouterNet	CacheHits	0
686.5	RouterNet	CacheMisses	0
687	RouterNet	CacheHits	0
687	RouterNet	CacheMisses	0
687.5	RouterNet	CacheHits	0
687.5	RouterNet	CacheMisses	0
688	RouterNet	CacheHits	0
688	RouterNet	CacheMisses	0
688.5	RouterNet	CacheHits	0
688.5	RouterNet	CacheMisses	0
689	RouterNet	CacheHits	0
689	RouterNet	CacheMisses	0
689.5	RouterNet	CacheHits	0
689.5	RouterNet	CacheMisses	0
690	RouterNet	CacheHits	0
690	RouterNet	CacheMisses	0
690.5	RouterNet	CacheHits	0
690.5	RouterNet	CacheMisses	0
691	RouterNet	CacheHits	0
691	RouterNet	CacheMisses	0
691.5	RouterNet	CacheHits	0
691.5	RouterNet	CacheMisses	0
692	RouterNet	CacheHits	0
692	RouterNet	CacheMisses	0
692.5	RouterNet	CacheHits	0
692.5	RouterNet	CacheMisses	0
693	RouterNet	CacheHits	0
693	RouterNet	CacheMisses	0
693.5	RouterNet	CacheHits	0
693.5	RouterNet	CacheMisses	0
694	RouterNet	CacheHits	0
694	RouterNet	CacheMisses	0
694.5	RouterNet	CacheHits	0
694.5	RouterNet	CacheMisses	0
695	RouterNet	CacheHits	0
695	RouterNet	CacheMisses	0
695.5	RouterNet	CacheHits	0
695.5	RouterNet	CacheMisses	0
696	RouterNet	CacheHits	0
696	RouterNet	CacheMisses	0
696.5	RouterNet	CacheHits	0
696.5	RouterNet	CacheMisses	0
697	RouterNet	CacheHits	0
697	RouterNet	CacheMisses	0
697.5	RouterNet	CacheHits	0
697.5	RouterNet	CacheMisses	0
698	RouterNet	CacheHits	0
698	RouterNet	CacheMisses	0
698.5	RouterNet	CacheHits	0
698.5	RouterNet	CacheMisses	0
699	RouterNet	CacheHits	0
699	RouterNet	CacheMisses	0
699.5	RouterNet	CacheHits	0
699.5	RouterNet	CacheMisses	0
700	RouterNet	CacheHits	0
700	RouterNet	CacheMisses	0
700.5	RouterNet	CacheHits	0
700.5	RouterNet	CacheMisses	0
701	RouterNet	CacheHits	0
701	RouterNet	CacheMisses	0
701.5	RouterNet	CacheHits	0
701.5	RouterNet	CacheMisses	0
702	RouterNet	CacheHits	0
702	RouterNet	CacheMisses	0
702.5	RouterNet	CacheHits	0
702.5	RouterNet	CacheMisses	0
703	RouterNet	CacheHits	0
703	RouterNet	CacheMisses	0
703.5	RouterNet	CacheHits	0
703.5	RouterNet	CacheMisses	0
704	RouterNet	CacheHits	0
704	RouterNet	CacheMisses	0
704.5	RouterNet	CacheHits	0
704.5	RouterNet	CacheMisses	0
705	RouterNet	CacheHits	0
705	RouterNet	CacheMisses	0
705.5	RouterNet	CacheHits	0
705.5	RouterNet	CacheMisses	0
706	RouterNet	CacheHits	0
706	RouterNet	CacheMisses	0
706.5	RouterNet	CacheHits	0
706.5	RouterNet	CacheMisses	0
707	RouterNet	CacheHits	0
707	RouterNet	CacheMisses	0
707.5	RouterNet	CacheHits	0
707.5	RouterNet	CacheMisses	0
708	RouterNet	CacheHits	0
708	RouterNet	CacheMisses	0
708.5	RouterNet	CacheHits	0
708.5	RouterNet	CacheMisses	0
709	RouterNet	CacheHits	0
709	RouterNet	CacheMisses	0
709.5	RouterNet	CacheHits	0
709.5	RouterNet	CacheMisses	0
710	RouterNet	CacheHits	0
710	RouterNet	CacheMisses	0
710.5	RouterNet	CacheHits	0
710.5	RouterNet	CacheMisses	0
711	RouterNet	CacheHits	0
711	RouterNet	CacheMisses	0
711.5	RouterNet	CacheHits	0
711.5	RouterNet	CacheMisses	0
712	RouterNet	CacheHits	0
712	RouterNet	CacheMisses	0
712.5	RouterNet	CacheHits	0
712.5	RouterNet	CacheMisses	0
713	RouterNet	CacheHits	0
713	RouterNet	CacheMisses	0
713.5	RouterNet	CacheHits	0
713.5	RouterNet	CacheMisses	0
714	RouterNet	CacheHits	0
714	RouterNet	CacheMisses	0
714.5	RouterNet	CacheHits	0
714.5	RouterNet	CacheMisses	0
715	RouterNet	CacheHits	0
715	RouterNet	CacheMisses	0
715.5	RouterNet	CacheHits	0
715.5	RouterNet	CacheMisses	0
716	RouterNet	CacheHits	0
716	RouterNet	CacheMisses	0
716.5	RouterNet	CacheHits	0
716.5	RouterNet	CacheMisses	0
717	RouterNet	CacheHits	0
717	RouterNet	CacheMisses	0
717.5	RouterNet	CacheHits	0
717.5	RouterNet	CacheMisses	0
718	RouterNet	CacheHits	0
718	RouterNet	CacheMisses	0
718.5	RouterNet	CacheHits	0
718.5	RouterNet	CacheMisses	0
719	RouterNet	CacheHits	0
719	RouterNet	CacheMisses	0
719.5	RouterNet	CacheHits	0
719.5	RouterNet	CacheMisses	0
720	RouterNet	CacheHits	0
720	RouterNet	CacheMisses	0
720.5	RouterNet	CacheHits	0
720.5	RouterNet	CacheMisses	0
721	RouterNet	CacheHits	0
721	RouterNet	CacheMisses	0
721.5	RouterNet	CacheHits	0
721.5	RouterNet	CacheMisses	0
722	RouterNet	CacheHits	0
722	RouterNet	CacheMisses	0
722.5	RouterNet	CacheHits	0
722.5	RouterNet	CacheMisses	0
723	RouterNet	CacheHits	0
723	RouterNet	CacheMisses	0
723.5	RouterNet	CacheHits	0
723.5	RouterNet	CacheMisses	0
724	RouterNet	CacheHits	0
724	RouterNet	CacheMisses	0
724.5	RouterNet	CacheHits	0
724.5	RouterNet	CacheMisses	0
725	RouterNet	CacheHits	0
725	RouterNet	CacheMisses	0
725.5	RouterNet	CacheHits	0
725.5	RouterNet	CacheMisses	0
726	RouterNet	CacheHits	0
726	RouterNet	CacheMisses	0
726.5	RouterNet	CacheHits	0
726.5	RouterNet	CacheMisses	0
727	RouterNet	CacheHits	0
727	RouterNet	CacheMisses	0
727.5	RouterNet	CacheHits	0
727.5	RouterNet	CacheMisses	0
728	RouterNet	CacheHits	0
728	RouterNet	CacheMisses	0
728.5	RouterNet	CacheHits	0
728.5	RouterNet	CacheMisses	0
729	RouterNet	CacheHits	0
729	RouterNet	CacheMisses	0
729.5	RouterNet	CacheHits	0
729.5	RouterNet	CacheMisses	0
730	RouterNet	CacheHits	0
730	RouterNet	CacheMisses	0
730.5	RouterNet	CacheHits	0
730.5	RouterNet	CacheMisses	0
731	RouterNet	CacheHits	0
731	RouterNet	CacheMisses	0
731.5	RouterNet	CacheHits	0
731.5	RouterNet	CacheMisses	0
732	RouterNet	CacheHits	0
732	RouterNet	CacheMisses	0
732.5	RouterNet	CacheHits	0
732.5	RouterNet	CacheMisses	0
733	RouterNet	CacheHits	0
733	RouterNet	CacheMisses	0
