Time	Node	Type	Packets	
453	Router0	CacheMisses	46
453.5	Router0	CacheHits	46
453.5	Router0	CacheMisses	45
454	Router0	CacheHits	46
454	Router0	CacheMisses	46
454.5	Router0	CacheHits	45
454.5	Router0	CacheMisses	44
455	Router0	CacheHits	46
455	Router0	CacheMisses	45
455.5	Router0	CacheHits	46
455.5	Router0	CacheMisses	44
456	Router0	CacheHits	45
456	Router0	CacheMisses	45
456.5	Router0	CacheHits	46
456.5	Router0	CacheMisses	44
457	Router0	CacheHits	46
457	Router0	CacheMisses	45
457.5	Router0	CacheHits	46
457.5	Router0	CacheMisses	46
458	Router0	CacheHits	45
458	Router0	CacheMisses	43
458.5	Router0	CacheHits	46
458.5	Router0	CacheMisses	46
459	Router0	CacheHits	45
459	Router0	CacheMisses	46
459.5	Router0	CacheHits	46
459.5	Router0	CacheMisses	41
460	Router0	CacheHits	46
460	Router0	CacheMisses	45
460.5	Router0	CacheHits	46
460.5	Router0	CacheMisses	44
461	Router0	CacheHits	46
461	Router0	CacheMisses	45
461.5	Router0	CacheHits	45
461.5	Router0	CacheMisses	46
462	Router0	CacheHits	46
462	Router0	CacheMisses	45
462.5	Router0	CacheHits	46
462.5	Router0	CacheMisses	46
463	Router0	CacheHits	45
463	Router0	CacheMisses	45
463.5	Router0	CacheHits	46
463.5	Router0	CacheMisses	44
464	Router0	CacheHits	45
464	Router0	CacheMisses	40
464.5	Router0	CacheHits	46
464.5	Router0	CacheMisses	46
465	Router0	CacheHits	46
465	Router0	CacheMisses	41
465.5	Router0	CacheHits	46
465.5	Router0	CacheMisses	43
466	Router0	CacheHits	46
466	Router0	CacheMisses	43
466.5	Router0	CacheHits	47
466.5	Router0	CacheMisses	43
467	Router0	CacheHits	46
467	Router0	CacheMisses	43
467.5	Router0	CacheHits	46
467.5	Router0	CacheMisses	46
468	Router0	CacheHits	46
468	Router0	CacheMisses	44
468.5	Router0	CacheHits	46
468.5	Router0	CacheMisses	43
469	Router0	CacheHits	45
469	Router0	CacheMisses	46
469.5	Router0	CacheHits	46
469.5	Router0	CacheMisses	45
470	Router0	CacheHits	46
470	Router0	CacheMisses	44
470.5	Router0	CacheHits	45
470.5	Router0	CacheMisses	43
471	Router0	CacheHits	46
471	Router0	CacheMisses	46
471.5	Router0	CacheHits	46
471.5	Router0	CacheMisses	43
472	Router0	CacheHits	46
472	Router0	CacheMisses	46
472.5	Router0	CacheHits	45
472.5	Router0	CacheMisses	43
473	Router0	CacheHits	46
473	Router0	CacheMisses	46
473.5	Router0	CacheHits	46
473.5	Router0	CacheMisses	43
474	Router0	CacheHits	46
474	Router0	CacheMisses	46
474.5	Router0	CacheHits	45
474.5	Router0	CacheMisses	43
475	Router0	CacheHits	46
475	Router0	CacheMisses	46
475.5	Router0	CacheHits	46
475.5	Router0	CacheMisses	43
476	Router0	CacheHits	46
476	Router0	CacheMisses	44
476.5	Router0	CacheHits	46
476.5	Router0	CacheMisses	42
477	Router0	CacheHits	46
477	Router0	CacheMisses	46
477.5	Router0	CacheHits	45
477.5	Router0	CacheMisses	46
478	Router0	CacheHits	31
478	Router0	CacheMisses	56
478.5	Router0	CacheHits	59
478.5	Router0	CacheMisses	31
479	Router0	CacheHits	45
479	Router0	CacheMisses	46
479.5	Router0	CacheHits	46
479.5	Router0	CacheMisses	45
480	Router0	CacheHits	28
480	Router0	CacheMisses	62
480.5	Router0	CacheHits	50
480.5	Router0	CacheMisses	36
481	Router0	CacheHits	56
481	Router0	CacheMisses	36
481.5	Router0	CacheHits	45
481.5	Router0	CacheMisses	45
482	Router0	CacheHits	34
482	Router0	CacheMisses	59
482.5	Router0	CacheHits	0
482.5	Router0	CacheMisses	90
483	Router0	CacheHits	27
483	Router0	CacheMisses	59
483.5	Router0	CacheHits	63
483.5	Router0	CacheMisses	27
484	Router0	CacheHits	45
484	Router0	CacheMisses	44
484.5	Router0	CacheHits	0
484.5	Router0	CacheMisses	91
485	Router0	CacheHits	36
485	Router0	CacheMisses	54
485.5	Router0	CacheHits	46
485.5	Router0	CacheMisses	45
486	Router0	CacheHits	46
486	Router0	CacheMisses	46
486.5	Router0	CacheHits	45
486.5	Router0	CacheMisses	43
487	Router0	CacheHits	46
487	Router0	CacheMisses	44
487.5	Router0	CacheHits	45
487.5	Router0	CacheMisses	42
488	Router0	CacheHits	46
488	Router0	CacheMisses	46
488.5	Router0	CacheHits	46
488.5	Router0	CacheMisses	46
489	Router0	CacheHits	46
489	Router0	CacheMisses	45
489.5	Router0	CacheHits	46
489.5	Router0	CacheMisses	46
490	Router0	CacheHits	45
490	Router0	CacheMisses	44
490.5	Router0	CacheHits	46
490.5	Router0	CacheMisses	43
491	Router0	CacheHits	45
491	Router0	CacheMisses	45
491.5	Router0	CacheHits	46
491.5	Router0	CacheMisses	46
492	Router0	CacheHits	46
492	Router0	CacheMisses	45
492.5	Router0	CacheHits	46
492.5	Router0	CacheMisses	46
493	Router0	CacheHits	45
493	Router0	CacheMisses	43
493.5	Router0	CacheHits	46
493.5	Router0	CacheMisses	43
494	Router0	CacheHits	46
494	Router0	CacheMisses	44
494.5	Router0	CacheHits	46
494.5	Router0	CacheMisses	45
495	Router0	CacheHits	46
495	Router0	CacheMisses	46
495.5	Router0	CacheHits	45
495.5	Router0	CacheMisses	45
496	Router0	CacheHits	46
496	Router0	CacheMisses	46
496.5	Router0	CacheHits	45
496.5	Router0	CacheMisses	43
497	Router0	CacheHits	46
497	Router0	CacheMisses	44
497.5	Router0	CacheHits	46
497.5	Router0	CacheMisses	45
498	Router0	CacheHits	45
498	Router0	CacheMisses	46
498.5	Router0	CacheHits	46
498.5	Router0	CacheMisses	45
499	Router0	CacheHits	46
499	Router0	CacheMisses	44
499.5	Router0	CacheHits	45
499.5	Router0	CacheMisses	46
500	Router0	CacheHits	46
500	Router0	CacheMisses	45
500.5	Router0	CacheHits	46
500.5	Router0	CacheMisses	46
501	Router0	CacheHits	45
501	Router0	CacheMisses	43
501.5	Router0	CacheHits	46
501.5	Router0	CacheMisses	46
502	Router0	CacheHits	45
502	Router0	CacheMisses	45
502.5	Router0	CacheHits	46
502.5	Router0	CacheMisses	45
503	Router0	CacheHits	46
503	Router0	CacheMisses	44
503.5	Router0	CacheHits	45
503.5	Router0	CacheMisses	44
504	Router0	CacheHits	46
504	Router0	CacheMisses	45
504.5	Router0	CacheHits	46
504.5	Router0	CacheMisses	46
505	Router0	CacheHits	45
505	Router0	CacheMisses	45
505.5	Router0	CacheHits	46
505.5	Router0	CacheMisses	44
506	Router0	CacheHits	15
506	Router0	CacheMisses	77
506.5	Router0	CacheHits	0
506.5	Router0	CacheMisses	90
507	Router0	CacheHits	32
507	Router0	CacheMisses	58
507.5	Router0	CacheHits	46
507.5	Router0	CacheMisses	44
508	Router0	CacheHits	45
508	Router0	CacheMisses	45
508.5	Router0	CacheHits	45
508.5	Router0	CacheMisses	46
509	Router0	CacheHits	46
509	Router0	CacheMisses	44
509.5	Router0	CacheHits	46
509.5	Router0	CacheMisses	45
510	Router0	CacheHits	45
510	Router0	CacheMisses	46
510.5	Router0	CacheHits	46
510.5	Router0	CacheMisses	43
511	Router0	CacheHits	46
511	Router0	CacheMisses	46
511.5	Router0	CacheHits	45
511.5	Router0	CacheMisses	45
512	Router0	CacheHits	47
512	Router0	CacheMisses	44
512.5	Router0	CacheHits	45
512.5	Router0	CacheMisses	46
513	Router0	CacheHits	46
513	Router0	CacheMisses	45
513.5	Router0	CacheHits	45
513.5	Router0	CacheMisses	44
514	Router0	CacheHits	4
514	Router0	CacheMisses	88
514.5	Router0	CacheHits	0
514.5	Router0	CacheMisses	89
515	Router0	CacheHits	34
515	Router0	CacheMisses	55
515.5	Router0	CacheHits	46
515.5	Router0	CacheMisses	43
516	Router0	CacheHits	45
516	Router0	CacheMisses	46
516.5	Router0	CacheHits	46
516.5	Router0	CacheMisses	45
517	Router0	CacheHits	46
517	Router0	CacheMisses	44
517.5	Router0	CacheHits	17
517.5	Router0	CacheMisses	72
518	Router0	CacheHits	0
518	Router0	CacheMisses	91
518.5	Router0	CacheHits	36
518.5	Router0	CacheMisses	53
519	Router0	CacheHits	46
519	Router0	CacheMisses	44
519.5	Router0	CacheHits	35
519.5	Router0	CacheMisses	53
520	Router0	CacheHits	0
520	Router0	CacheMisses	91
520.5	Router0	CacheHits	30
520.5	Router0	CacheMisses	60
521	Router0	CacheHits	45
521	Router0	CacheMisses	45
521.5	Router0	CacheHits	46
521.5	Router0	CacheMisses	44
522	Router0	CacheHits	29
522	Router0	CacheMisses	63
522.5	Router0	CacheHits	0
522.5	Router0	CacheMisses	91
523	Router0	CacheHits	33
523	Router0	CacheMisses	56
523.5	Router0	CacheHits	46
523.5	Router0	CacheMisses	43
524	Router0	CacheHits	45
524	Router0	CacheMisses	46
524.5	Router0	CacheHits	46
524.5	Router0	CacheMisses	43
525	Router0	CacheHits	46
525	Router0	CacheMisses	46
525.5	Router0	CacheHits	45
525.5	Router0	CacheMisses	45
526	Router0	CacheHits	46
526	Router0	CacheMisses	46
526.5	Router0	CacheHits	46
526.5	Router0	CacheMisses	43
527	Router0	CacheHits	45
527	Router0	CacheMisses	46
527.5	Router0	CacheHits	46
527.5	Router0	CacheMisses	43
528	Router0	CacheHits	46
528	Router0	CacheMisses	44
528.5	Router0	CacheHits	45
528.5	Router0	CacheMisses	45
529	Router0	CacheHits	46
529	Router0	CacheMisses	46
529.5	Router0	CacheHits	46
529.5	Router0	CacheMisses	45
530	Router0	CacheHits	46
530	Router0	CacheMisses	46
530.5	Router0	CacheHits	45
530.5	Router0	CacheMisses	44
531	Router0	CacheHits	46
531	Router0	CacheMisses	43
531.5	Router0	CacheHits	45
531.5	Router0	CacheMisses	45
532	Router0	CacheHits	46
532	Router0	CacheMisses	44
532.5	Router0	CacheHits	46
532.5	Router0	CacheMisses	45
533	Router0	CacheHits	46
533	Router0	CacheMisses	46
533.5	Router0	CacheHits	46
533.5	Router0	CacheMisses	45
534	Router0	CacheHits	45
534	Router0	CacheMisses	44
534.5	Router0	CacheHits	46
534.5	Router0	CacheMisses	43
535	Router0	CacheHits	45
535	Router0	CacheMisses	46
535.5	Router0	CacheHits	46
535.5	Router0	CacheMisses	45
536	Router0	CacheHits	46
536	Router0	CacheMisses	46
536.5	Router0	CacheHits	9
536.5	Router0	CacheMisses	80
537	Router0	CacheHits	44
537	Router0	CacheMisses	43
537.5	Router0	CacheHits	24
537.5	Router0	CacheMisses	68
538	Router0	CacheHits	0
538	Router0	CacheMisses	88
538.5	Router0	CacheHits	0
538.5	Router0	CacheMisses	91
539	Router0	CacheHits	15
539	Router0	CacheMisses	75
539.5	Router0	CacheHits	46
539.5	Router0	CacheMisses	45
540	Router0	CacheHits	45
540	Router0	CacheMisses	42
540.5	Router0	CacheHits	46
540.5	Router0	CacheMisses	45
541	Router0	CacheHits	45
541	Router0	CacheMisses	46
541.5	Router0	CacheHits	46
541.5	Router0	CacheMisses	45
542	Router0	CacheHits	46
542	Router0	CacheMisses	42
542.5	Router0	CacheHits	46
542.5	Router0	CacheMisses	45
543	Router0	CacheHits	45
543	Router0	CacheMisses	46
543.5	Router0	CacheHits	46
543.5	Router0	CacheMisses	45
544	Router0	CacheHits	46
544	Router0	CacheMisses	41
544.5	Router0	CacheHits	46
544.5	Router0	CacheMisses	46
545	Router0	CacheHits	45
545	Router0	CacheMisses	45
545.5	Router0	CacheHits	47
545.5	Router0	CacheMisses	43
546	Router0	CacheHits	45
546	Router0	CacheMisses	44
546.5	Router0	CacheHits	46
546.5	Router0	CacheMisses	46
547	Router0	CacheHits	46
547	Router0	CacheMisses	45
547.5	Router0	CacheHits	46
547.5	Router0	CacheMisses	44
548	Router0	CacheHits	45
548	Router0	CacheMisses	43
548.5	Router0	CacheHits	46
548.5	Router0	CacheMisses	45
549	Router0	CacheHits	45
549	Router0	CacheMisses	46
549.5	Router0	CacheHits	47
549.5	Router0	CacheMisses	45
550	Router0	CacheHits	45
550	Router0	CacheMisses	42
550.5	Router0	CacheHits	46
550.5	Router0	CacheMisses	45
551	Router0	CacheHits	45
551	Router0	CacheMisses	46
551.5	Router0	CacheHits	47
551.5	Router0	CacheMisses	43
552	Router0	CacheHits	45
552	Router0	CacheMisses	43
552.5	Router0	CacheHits	46
552.5	Router0	CacheMisses	46
553	Router0	CacheHits	45
553	Router0	CacheMisses	40
553.5	Router0	CacheHits	47
553.5	Router0	CacheMisses	46
554	Router0	CacheHits	45
554	Router0	CacheMisses	46
554.5	Router0	CacheHits	46
554.5	Router0	CacheMisses	43
555	Router0	CacheHits	46
555	Router0	CacheMisses	44
555.5	Router0	CacheHits	46
555.5	Router0	CacheMisses	43
556	Router0	CacheHits	34
556	Router0	CacheMisses	55
556.5	Router0	CacheHits	1
556.5	Router0	CacheMisses	85
557	Router0	CacheHits	24
557	Router0	CacheMisses	61
557.5	Router0	CacheHits	46
557.5	Router0	CacheMisses	40
558	Router0	CacheHits	46
558	Router0	CacheMisses	38
558.5	Router0	CacheHits	47
558.5	Router0	CacheMisses	43
559	Router0	CacheHits	38
559	Router0	CacheMisses	50
559.5	Router0	CacheHits	47
559.5	Router0	CacheMisses	41
560	Router0	CacheHits	46
560	Router0	CacheMisses	40
560.5	Router0	CacheHits	40
560.5	Router0	CacheMisses	49
561	Router0	CacheHits	0
561	Router0	CacheMisses	87
561.5	Router0	CacheHits	33
561.5	Router0	CacheMisses	57
562	Router0	CacheHits	46
562	Router0	CacheMisses	43
562.5	Router0	CacheHits	46
562.5	Router0	CacheMisses	46
563	Router0	CacheHits	46
563	Router0	CacheMisses	43
563.5	Router0	CacheHits	39
563.5	Router0	CacheMisses	53
564	Router0	CacheHits	0
564	Router0	CacheMisses	88
564.5	Router0	CacheHits	0
564.5	Router0	CacheMisses	89
565	Router0	CacheHits	0
565	Router0	CacheMisses	89
565.5	Router0	CacheHits	0
565.5	Router0	CacheMisses	87
566	Router0	CacheHits	0
566	Router0	CacheMisses	89
566.5	Router0	CacheHits	0
566.5	Router0	CacheMisses	92
567	Router0	CacheHits	0
567	Router0	CacheMisses	88
567.5	Router0	CacheHits	0
567.5	Router0	CacheMisses	90
568	Router0	CacheHits	0
568	Router0	CacheMisses	91
568.5	Router0	CacheHits	0
568.5	Router0	CacheMisses	89
569	Router0	CacheHits	0
569	Router0	CacheMisses	89
569.5	Router0	CacheHits	0
569.5	Router0	CacheMisses	92
570	Router0	CacheHits	0
570	Router0	CacheMisses	85
570.5	Router0	CacheHits	0
570.5	Router0	CacheMisses	90
571	Router0	CacheHits	0
571	Router0	CacheMisses	91
571.5	Router0	CacheHits	0
571.5	Router0	CacheMisses	87
572	Router0	CacheHits	0
572	Router0	CacheMisses	90
572.5	Router0	CacheHits	0
572.5	Router0	CacheMisses	88
573	Router0	CacheHits	0
573	Router0	CacheMisses	89
573.5	Router0	CacheHits	0
573.5	Router0	CacheMisses	92
574	Router0	CacheHits	0
574	Router0	CacheMisses	91
574.5	Router0	CacheHits	0
574.5	Router0	CacheMisses	88
575	Router0	CacheHits	0
575	Router0	CacheMisses	90
575.5	Router0	CacheHits	0
575.5	Router0	CacheMisses	92
576	Router0	CacheHits	0
576	Router0	CacheMisses	90
576.5	Router0	CacheHits	0
576.5	Router0	CacheMisses	90
577	Router0	CacheHits	0
577	Router0	CacheMisses	90
577.5	Router0	CacheHits	0
577.5	Router0	CacheMisses	90
578	Router0	CacheHits	0
578	Router0	CacheMisses	92
578.5	Router0	CacheHits	0
578.5	Router0	CacheMisses	90
579	Router0	CacheHits	0
579	Router0	CacheMisses	88
579.5	Router0	CacheHits	0
579.5	Router0	CacheMisses	92
580	Router0	CacheHits	0
580	Router0	CacheMisses	90
580.5	Router0	CacheHits	0
580.5	Router0	CacheMisses	92
581	Router0	CacheHits	0
581	Router0	CacheMisses	89
581.5	Router0	CacheHits	0
581.5	Router0	CacheMisses	89
582	Router0	CacheHits	0
582	Router0	CacheMisses	90
582.5	Router0	CacheHits	0
582.5	Router0	CacheMisses	85
583	Router0	CacheHits	40
583	Router0	CacheMisses	6
583.5	Router0	CacheHits	44
583.5	Router0	CacheMisses	0
584	Router0	CacheHits	46
584	Router0	CacheMisses	0
584.5	Router0	CacheHits	21
584.5	Router0	CacheMisses	0
585	Router0	CacheHits	0
585	Router0	CacheMisses	0
585.5	Router0	CacheHits	0
585.5	Router0	CacheMisses	0
586	Router0	CacheHits	0
586	Router0	CacheMisses	0
586.5	Router0	CacheHits	0
586.5	Router0	CacheMisses	0
587	Router0	CacheHits	0
587	Router0	CacheMisses	0
587.5	Router0	CacheHits	0
587.5	Router0	CacheMisses	0
588	Router0	CacheHits	0
588	Router0	CacheMisses	0
588.5	Router0	CacheHits	0
588.5	Router0	CacheMisses	0
589	Router0	CacheHits	0
589	Router0	CacheMisses	0
589.5	Router0	CacheHits	0
589.5	Router0	CacheMisses	0
590	Router0	CacheHits	0
590	Router0	CacheMisses	0
590.5	Router0	CacheHits	0
590.5	Router0	CacheMisses	0
591	Router0	CacheHits	0
591	Router0	CacheMisses	0
591.5	Router0	CacheHits	0
591.5	Router0	CacheMisses	0
592	Router0	CacheHits	0
592	Router0	CacheMisses	0
592.5	Router0	CacheHits	0
592.5	Router0	CacheMisses	0
593	Router0	CacheHits	0
593	Router0	CacheMisses	0
593.5	Router0	CacheHits	0
593.5	Router0	CacheMisses	0
594	Router0	CacheHits	0
594	Router0	CacheMisses	0
594.5	Router0	CacheHits	0
594.5	Router0	CacheMisses	0
595	Router0	CacheHits	0
595	Router0	CacheMisses	0
595.5	Router0	CacheHits	0
595.5	Router0	CacheMisses	0
596	Router0	CacheHits	0
596	Router0	CacheMisses	0
596.5	Router0	CacheHits	0
596.5	Router0	CacheMisses	0
597	Router0	CacheHits	0
597	Router0	CacheMisses	0
597.5	Router0	CacheHits	0
597.5	Router0	CacheMisses	0
598	Router0	CacheHits	0
598	Router0	CacheMisses	0
598.5	Router0	CacheHits	0
598.5	Router0	CacheMisses	0
599	Router0	CacheHits	0
599	Router0	CacheMisses	0
599.5	Router0	CacheHits	0
599.5	Router0	CacheMisses	0
600	Router0	CacheHits	0
600	Router0	CacheMisses	0
600.5	Router0	CacheHits	0
600.5	Router0	CacheMisses	0
601	Router0	CacheHits	0
601	Router0	CacheMisses	0
601.5	Router0	CacheHits	0
601.5	Router0	CacheMisses	0
602	Router0	CacheHits	0
602	Router0	CacheMisses	0
602.5	Router0	CacheHits	0
602.5	Router0	CacheMisses	0
603	Router0	CacheHits	0
603	Router0	CacheMisses	0
603.5	Router0	CacheHits	0
603.5	Router0	CacheMisses	0
604	Router0	CacheHits	0
604	Router0	CacheMisses	0
604.5	Router0	CacheHits	0
604.5	Router0	CacheMisses	0
605	Router0	CacheHits	0
605	Router0	CacheMisses	0
605.5	Router0	CacheHits	0
605.5	Router0	CacheMisses	0
606	Router0	CacheHits	0
606	Router0	CacheMisses	0
606.5	Router0	CacheHits	0
606.5	Router0	CacheMisses	0
607	Router0	CacheHits	0
607	Router0	CacheMisses	0
607.5	Router0	CacheHits	0
607.5	Router0	CacheMisses	0
608	Router0	CacheHits	0
608	Router0	CacheMisses	0
608.5	Router0	CacheHits	0
608.5	Router0	CacheMisses	0
609	Router0	CacheHits	0
609	Router0	CacheMisses	0
609.5	Router0	CacheHits	0
609.5	Router0	CacheMisses	0
610	Router0	CacheHits	0
610	Router0	CacheMisses	0
610.5	Router0	CacheHits	0
610.5	Router0	CacheMisses	0
611	Router0	CacheHits	0
611	Router0	CacheMisses	0
611.5	Router0	CacheHits	0
611.5	Router0	CacheMisses	0
612	Router0	CacheHits	0
612	Router0	CacheMisses	0
612.5	Router0	CacheHits	0
612.5	Router0	CacheMisses	0
613	Router0	CacheHits	0
613	Router0	CacheMisses	0
613.5	Router0	CacheHits	0
613.5	Router0	CacheMisses	0
614	Router0	CacheHits	0
614	Router0	CacheMisses	0
614.5	Router0	CacheHits	0
614.5	Router0	CacheMisses	0
615	Router0	CacheHits	0
615	Router0	CacheMisses	0
615.5	Router0	CacheHits	0
615.5	Router0	CacheMisses	0
616	Router0	CacheHits	0
616	Router0	CacheMisses	0
616.5	Router0	CacheHits	0
616.5	Router0	CacheMisses	0
617	Router0	CacheHits	0
617	Router0	CacheMisses	0
617.5	Router0	CacheHits	0
617.5	Router0	CacheMisses	0
618	Router0	CacheHits	0
618	Router0	CacheMisses	0
618.5	Router0	CacheHits	0
618.5	Router0	CacheMisses	0
619	Router0	CacheHits	0
619	Router0	CacheMisses	0
619.5	Router0	CacheHits	0
619.5	Router0	CacheMisses	0
620	Router0	CacheHits	0
620	Router0	CacheMisses	0
620.5	Router0	CacheHits	0
620.5	Router0	CacheMisses	0
621	Router0	CacheHits	0
621	Router0	CacheMisses	0
621.5	Router0	CacheHits	0
621.5	Router0	CacheMisses	0
622	Router0	CacheHits	0
622	Router0	CacheMisses	0
622.5	Router0	CacheHits	0
622.5	Router0	CacheMisses	0
623	Router0	CacheHits	0
623	Router0	CacheMisses	0
623.5	Router0	CacheHits	0
623.5	Router0	CacheMisses	0
624	Router0	CacheHits	0
624	Router0	CacheMisses	0
624.5	Router0	CacheHits	0
624.5	Router0	CacheMisses	0
625	Router0	CacheHits	0
625	Router0	CacheMisses	0
625.5	Router0	CacheHits	0
625.5	Router0	CacheMisses	0
626	Router0	CacheHits	0
626	Router0	CacheMisses	0
626.5	Router0	CacheHits	0
626.5	Router0	CacheMisses	0
627	Router0	CacheHits	0
627	Router0	CacheMisses	0
627.5	Router0	CacheHits	0
627.5	Router0	CacheMisses	0
628	Router0	CacheHits	0
628	Router0	CacheMisses	0
628.5	Router0	CacheHits	0
628.5	Router0	CacheMisses	0
629	Router0	CacheHits	0
629	Router0	CacheMisses	0
629.5	Router0	CacheHits	0
629.5	Router0	CacheMisses	0
630	Router0	CacheHits	0
630	Router0	CacheMisses	0
630.5	Router0	CacheHits	0
630.5	Router0	CacheMisses	0
631	Router0	CacheHits	0
631	Router0	CacheMisses	0
631.5	Router0	CacheHits	0
631.5	Router0	CacheMisses	0
632	Router0	CacheHits	0
632	Router0	CacheMisses	0
632.5	Router0	CacheHits	0
632.5	Router0	CacheMisses	0
633	Router0	CacheHits	0
633	Router0	CacheMisses	0
633.5	Router0	CacheHits	0
633.5	Router0	CacheMisses	0
634	Router0	CacheHits	0
634	Router0	CacheMisses	0
634.5	Router0	CacheHits	0
634.5	Router0	CacheMisses	0
635	Router0	CacheHits	0
635	Router0	CacheMisses	0
635.5	Router0	CacheHits	0
635.5	Router0	CacheMisses	0
636	Router0	CacheHits	0
636	Router0	CacheMisses	0
636.5	Router0	CacheHits	0
636.5	Router0	CacheMisses	0
637	Router0	CacheHits	0
637	Router0	CacheMisses	0
637.5	Router0	CacheHits	0
637.5	Router0	CacheMisses	0
638	Router0	CacheHits	0
638	Router0	CacheMisses	0
638.5	Router0	CacheHits	0
638.5	Router0	CacheMisses	0
639	Router0	CacheHits	0
639	Router0	CacheMisses	0
639.5	Router0	CacheHits	0
639.5	Router0	CacheMisses	0
640	Router0	CacheHits	0
640	Router0	CacheMisses	0
640.5	Router0	CacheHits	0
640.5	Router0	CacheMisses	0
641	Router0	CacheHits	0
641	Router0	CacheMisses	0
641.5	Router0	CacheHits	0
641.5	Router0	CacheMisses	0
642	Router0	CacheHits	0
642	Router0	CacheMisses	0
642.5	Router0	CacheHits	0
642.5	Router0	CacheMisses	0
643	Router0	CacheHits	0
643	Router0	CacheMisses	0
643.5	Router0	CacheHits	0
643.5	Router0	CacheMisses	0
644	Router0	CacheHits	0
644	Router0	CacheMisses	0
644.5	Router0	CacheHits	0
644.5	Router0	CacheMisses	0
645	Router0	CacheHits	0
645	Router0	CacheMisses	0
645.5	Router0	CacheHits	0
645.5	Router0	CacheMisses	0
646	Router0	CacheHits	0
646	Router0	CacheMisses	0
646.5	Router0	CacheHits	0
646.5	Router0	CacheMisses	0
647	Router0	CacheHits	0
647	Router0	CacheMisses	0
647.5	Router0	CacheHits	0
647.5	Router0	CacheMisses	0
648	Router0	CacheHits	0
648	Router0	CacheMisses	0
648.5	Router0	CacheHits	0
648.5	Router0	CacheMisses	0
649	Router0	CacheHits	0
649	Router0	CacheMisses	0
649.5	Router0	CacheHits	0
649.5	Router0	CacheMisses	0
650	Router0	CacheHits	0
650	Router0	CacheMisses	0
650.5	Router0	CacheHits	0
650.5	Router0	CacheMisses	0
651	Router0	CacheHits	0
651	Router0	CacheMisses	0
651.5	Router0	CacheHits	0
651.5	Router0	CacheMisses	0
652	Router0	CacheHits	0
652	Router0	CacheMisses	0
652.5	Router0	CacheHits	0
652.5	Router0	CacheMisses	0
653	Router0	CacheHits	0
653	Router0	CacheMisses	0
653.5	Router0	CacheHits	0
653.5	Router0	CacheMisses	0
654	Router0	CacheHits	0
654	Router0	CacheMisses	0
654.5	Router0	CacheHits	0
654.5	Router0	CacheMisses	0
655	Router0	CacheHits	0
655	Router0	CacheMisses	0
655.5	Router0	CacheHits	0
655.5	Router0	CacheMisses	0
656	Router0	CacheHits	0
656	Router0	CacheMisses	0
656.5	Router0	CacheHits	0
656.5	Router0	CacheMisses	0
657	Router0	CacheHits	0
657	Router0	CacheMisses	0
657.5	Router0	CacheHits	0
657.5	Router0	CacheMisses	0
658	Router0	CacheHits	0
658	Router0	CacheMisses	0
658.5	Router0	CacheHits	0
658.5	Router0	CacheMisses	0
659	Router0	CacheHits	0
659	Router0	CacheMisses	0
659.5	Router0	CacheHits	0
659.5	Router0	CacheMisses	0
660	Router0	CacheHits	0
660	Router0	CacheMisses	0
660.5	Router0	CacheHits	0
660.5	Router0	CacheMisses	0
661	Router0	CacheHits	0
661	Router0	CacheMisses	0
661.5	Router0	CacheHits	0
661.5	Router0	CacheMisses	0
662	Router0	CacheHits	0
662	Router0	CacheMisses	0
662.5	Router0	CacheHits	0
662.5	Router0	CacheMisses	0
663	Router0	CacheHits	0
663	Router0	CacheMisses	0
663.5	Router0	CacheHits	0
663.5	Router0	CacheMisses	0
664	Router0	CacheHits	0
664	Router0	CacheMisses	0
664.5	Router0	CacheHits	0
664.5	Router0	CacheMisses	0
665	Router0	CacheHits	0
665	Router0	CacheMisses	0
665.5	Router0	CacheHits	0
665.5	Router0	CacheMisses	0
666	Router0	CacheHits	0
666	Router0	CacheMisses	0
666.5	Router0	CacheHits	0
666.5	Router0	CacheMisses	0
667	Router0	CacheHits	0
667	Router0	CacheMisses	0
667.5	Router0	CacheHits	0
667.5	Router0	CacheMisses	0
668	Router0	CacheHits	0
668	Router0	CacheMisses	0
668.5	Router0	CacheHits	0
668.5	Router0	CacheMisses	0
669	Router0	CacheHits	0
669	Router0	CacheMisses	0
669.5	Router0	CacheHits	0
669.5	Router0	CacheMisses	0
670	Router0	CacheHits	0
670	Router0	CacheMisses	0
670.5	Router0	CacheHits	0
670.5	Router0	CacheMisses	0
671	Router0	CacheHits	0
671	Router0	CacheMisses	0
671.5	Router0	CacheHits	0
671.5	Router0	CacheMisses	0
672	Router0	CacheHits	0
672	Router0	CacheMisses	0
672.5	Router0	CacheHits	0
672.5	Router0	CacheMisses	0
673	Router0	CacheHits	0
673	Router0	CacheMisses	0
673.5	Router0	CacheHits	0
673.5	Router0	CacheMisses	0
674	Router0	CacheHits	0
674	Router0	CacheMisses	0
674.5	Router0	CacheHits	0
674.5	Router0	CacheMisses	0
675	Router0	CacheHits	0
675	Router0	CacheMisses	0
675.5	Router0	CacheHits	0
675.5	Router0	CacheMisses	0
676	Router0	CacheHits	0
676	Router0	CacheMisses	0
676.5	Router0	CacheHits	0
676.5	Router0	CacheMisses	0
677	Router0	CacheHits	0
677	Router0	CacheMisses	0
677.5	Router0	CacheHits	0
677.5	Router0	CacheMisses	0
678	Router0	CacheHits	0
678	Router0	CacheMisses	0
678.5	Router0	CacheHits	0
