Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
84.6799	Streamer1	41	2	1	2122081	0	0
86.6799	Streamer1	42	2	1	2122081	0	0
88.6799	Streamer1	43	2	1	2122081	0	0
90.6799	Streamer1	44	2	1	2122081	0	0
92.6799	Streamer1	45	2	1	2122081	0	0
94.6799	Streamer1	46	2	1	2122081	0	0
96.6799	Streamer1	47	2	1	2122081	0	0
98.6799	Streamer1	48	2	1	2122081	0	0
100.68	Streamer1	49	2	1	2122081	0	0
102.68	Streamer1	50	2	1	2122081	0	0
104.68	Streamer1	51	2	1	2122081	0	0
106.68	Streamer1	52	2	1	2122081	0	0
108.68	Streamer1	53	2	1	2122081	0	0
110.68	Streamer1	54	2	1	2122081	0	0
112.68	Streamer1	55	2	1	2122081	0	0
114.68	Streamer1	56	2	1	2122081	0	0
116.68	Streamer1	57	2	1	2122081	0	0
118.68	Streamer1	58	2	1	2122081	0	0
120.68	Streamer1	59	2	1	2122081	0	0
122.68	Streamer1	60	2	1	2122081	0	0
124.68	Streamer1	61	2	1	2122081	0	0
126.68	Streamer1	62	2	1	2122081	0	0
128.68	Streamer1	63	2	1	2122081	0	0
130.68	Streamer1	64	2	1	2122081	0	0
132.68	Streamer1	65	2	1	2122081	0	0
134.68	Streamer1	66	2	1	2122081	0	0
136.68	Streamer1	67	2	1	2122081	0	0
138.68	Streamer1	68	2	1	2122081	0	0
140.68	Streamer1	69	2	1	2122081	0	0
142.68	Streamer1	70	2	1	2122081	0	0
144.68	Streamer1	71	2	1	2122081	0	0
146.68	Streamer1	72	2	1	2122081	0	0
148.68	Streamer1	73	2	1	2122081	0	0
150.68	Streamer1	74	2	1	2122081	0	0
152.68	Streamer1	75	2	1	2122081	0	0
154.68	Streamer1	76	2	1	2122081	0	0
156.68	Streamer1	77	2	1	2122081	0	0
158.68	Streamer1	78	2	2	5108358	0	0,1
160.68	Streamer1	79	2	2	5108358	0	0,1
162.68	Streamer1	80	2	2	5108358	0	0,1
164.68	Streamer1	81	2	2	5108358	0	0,1
166.68	Streamer1	82	2	2	5108358	0	0,1
168.68	Streamer1	83	2	2	5108358	0	0,1
170.68	Streamer1	84	2	2	5108358	0	0,1
172.68	Streamer1	85	2	2	5108358	0	0,1
174.68	Streamer1	86	2	2	5108358	0	0,1
176.68	Streamer1	87	2	2	5108358	0	0,1
178.68	Streamer1	88	2	2	5108358	0	0,1
180.68	Streamer1	89	2	2	5108358	0	0,1
182.68	Streamer1	90	2	2	5108358	0	0,1
184.68	Streamer1	91	2	2	5108358	0	0,1
186.68	Streamer1	92	2	2	5108358	0	0,1
188.68	Streamer1	93	2	1	2122081	0	0
190.68	Streamer1	94	2	1	2122081	0	0
192.68	Streamer1	95	2	1	2122081	0	0
194.68	Streamer1	96	2	1	2122081	0	0
196.68	Streamer1	97	2	1	2122081	0	0
198.68	Streamer1	98	2	1	2122081	0	0
200.68	Streamer1	99	2	1	2122081	0	0
202.68	Streamer1	100	2	1	2122081	0	0
204.68	Streamer1	101	2	1	2122081	0	0
206.68	Streamer1	102	2	1	2122081	0	0
208.68	Streamer1	103	2	1	2122081	0	0
210.68	Streamer1	104	2	1	2122081	0	0
212.68	Streamer1	105	2	1	2122081	0	0
214.68	Streamer1	106	2	2	5108358	0	0,1
216.68	Streamer1	107	2	2	5108358	0	0,1
218.68	Streamer1	108	2	2	5108358	0	0,1
220.68	Streamer1	109	2	2	5108358	0	0,1
222.68	Streamer1	110	2	2	5108358	0	0,1
224.68	Streamer1	111	2	2	5108358	0	0,1
226.68	Streamer1	112	2	2	5108358	0	0,1
228.68	Streamer1	113	2	2	5108358	0	0,1
230.68	Streamer1	114	2	2	5108358	0	0,1
232.68	Streamer1	115	2	2	5108358	0	0,1
234.68	Streamer1	116	2	2	5108358	0	0,1
236.68	Streamer1	117	2	1	2122081	0	0
238.68	Streamer1	118	2	1	2122081	0	0
240.68	Streamer1	119	2	1	2122081	0	0
242.68	Streamer1	120	2	1	2122081	0	0
244.68	Streamer1	121	2	1	2122081	0	0
246.68	Streamer1	122	2	1	2122081	0	0
248.68	Streamer1	123	2	1	2122081	0	0
250.68	Streamer1	124	2	1	2122081	0	0
252.68	Streamer1	125	2	1	2122081	0	0
254.68	Streamer1	126	2	1	2122081	0	0
256.68	Streamer1	127	2	1	2122081	0	0
258.68	Streamer1	128	2	1	2122081	0	0
260.68	Streamer1	129	2	1	2122081	0	0
262.68	Streamer1	130	2	1	2122081	0	0
264.68	Streamer1	131	2	1	2122081	0	0
266.68	Streamer1	132	2	1	2122081	0	0
268.68	Streamer1	133	2	1	2122081	0	0
270.68	Streamer1	134	2	1	2122081	0	0
272.68	Streamer1	135	2	1	2122081	0	0
274.68	Streamer1	136	2	1	2122081	0	0
276.68	Streamer1	137	2	2	5108358	0	0,1
278.68	Streamer1	138	2	2	5108358	0	0,1
280.68	Streamer1	139	2	2	5108358	0	0,1
282.68	Streamer1	140	2	2	5108358	0	0,1
284.68	Streamer1	141	2	2	5108358	0	0,1
286.68	Streamer1	142	2	2	5108358	0	0,1
288.68	Streamer1	143	2	2	5108358	0	0,1
290.68	Streamer1	144	2	2	5108358	0	0,1
292.68	Streamer1	145	2	2	5108358	0	0,1
294.68	Streamer1	146	2	2	5108358	0	0,1
296.68	Streamer1	147	2	2	5108358	0	0,1
298.68	Streamer1	148	2	2	5108358	0	0,1
300.68	Streamer1	149	2	2	5108358	0	0,1
302.68	Streamer1	150	2	2	5108358	0	0,1
304.68	Streamer1	151	2	1	2122081	0	0
306.68	Streamer1	152	2	1	2122081	0	0
308.68	Streamer1	153	2	1	2122081	0	0
310.68	Streamer1	154	2	1	2122081	0	0
312.68	Streamer1	155	2	1	2122081	0	0
314.68	Streamer1	156	2	1	2122081	0	0
316.68	Streamer1	157	2	1	2122081	0	0
318.68	Streamer1	158	2	1	2122081	0	0
320.68	Streamer1	159	2	1	2122081	0	0
322.68	Streamer1	160	2	1	2122081	0	0
324.68	Streamer1	161	2	1	2122081	0	0
326.68	Streamer1	162	2	1	2122081	0	0
328.68	Streamer1	163	2	1	2122081	0	0
330.68	Streamer1	164	2	1	2122081	0	0
332.68	Streamer1	165	2	1	2122081	0	0
334.68	Streamer1	166	2	1	2122081	0	0
336.68	Streamer1	167	2	1	2122081	0	0
338.68	Streamer1	168	2	1	2122081	0	0
340.68	Streamer1	169	2	1	2122081	0	0
342.68	Streamer1	170	2	1	2122081	0	0
344.68	Streamer1	171	2	2	5108358	0	0,1
346.68	Streamer1	172	2	2	5108358	0	0,1
348.68	Streamer1	173	2	2	5108358	0	0,1
350.68	Streamer1	174	2	2	5108358	0	0,1
352.68	Streamer1	175	2	1	2122081	0	0
354.68	Streamer1	176	2	1	2122081	0	0
356.68	Streamer1	177	2	1	2122081	0	0
358.68	Streamer1	178	2	1	2122081	0	0
360.68	Streamer1	179	2	1	2122081	0	0
362.68	Streamer1	180	2	1	2122081	0	0
364.68	Streamer1	181	2	1	2122081	0	0
366.68	Streamer1	182	2	1	2122081	0	0
368.68	Streamer1	183	2	1	2122081	0	0
370.68	Streamer1	184	2	1	2122081	0	0
372.68	Streamer1	185	2	1	2122081	0	0
374.68	Streamer1	186	2	1	2122081	0	0
376.68	Streamer1	187	2	1	2122081	0	0
378.68	Streamer1	188	2	1	2122081	0	0
380.68	Streamer1	189	2	1	2122081	0	0
382.68	Streamer1	190	2	2	5108358	0	0,1
384.68	Streamer1	191	2	2	5108358	0	0,1
386.68	Streamer1	192	2	2	5108358	0	0,1
388.68	Streamer1	193	2	2	5108358	0	0,1
390.68	Streamer1	194	2	2	5108358	0	0,1
392.68	Streamer1	195	2	2	5108358	0	0,1
394.68	Streamer1	196	2	2	5108358	0	0,1
396.68	Streamer1	197	2	2	5108358	0	0,1
398.68	Streamer1	198	2	1	2122081	0	0
400.68	Streamer1	199	2	1	2122081	0	0
402.68	Streamer1	200	2	1	2122081	0	0
404.68	Streamer1	201	2	1	2122081	0	0
406.68	Streamer1	202	2	1	2122081	0	0
408.68	Streamer1	203	2	1	2122081	0	0
410.68	Streamer1	204	2	1	2122081	0	0
412.68	Streamer1	205	2	1	2122081	0	0
414.68	Streamer1	206	2	1	2122081	0	0
416.68	Streamer1	207	2	1	2122081	0	0
418.68	Streamer1	208	2	1	2122081	0	0
420.68	Streamer1	209	2	1	2122081	0	0
422.68	Streamer1	210	2	1	2122081	0	0
424.68	Streamer1	211	2	1	2122081	0	0
426.68	Streamer1	212	2	1	2122081	0	0
428.68	Streamer1	213	2	1	2122081	0	0
430.68	Streamer1	214	2	1	2122081	0	0
432.68	Streamer1	215	2	1	2122081	0	0
434.68	Streamer1	216	2	1	2122081	0	0
436.68	Streamer1	217	2	1	2122081	0	0
438.68	Streamer1	218	2	1	2122081	0	0
440.68	Streamer1	219	2	1	2122081	0	0
442.68	Streamer1	220	2	1	2122081	0	0
444.68	Streamer1	221	2	1	2122081	0	0
446.68	Streamer1	222	2	1	2122081	0	0
448.68	Streamer1	223	2	2	5108358	0	0,1
450.68	Streamer1	224	2	2	5108358	0	0,1
452.68	Streamer1	225	2	2	5108358	0	0,1
454.68	Streamer1	226	2	2	5108358	0	0,1
456.68	Streamer1	227	2	2	5108358	0	0,1
458.68	Streamer1	228	2	2	5108358	0	0,1
460.68	Streamer1	229	2	2	5108358	0	0,1
462.68	Streamer1	230	2	2	5108358	0	0,1
464.68	Streamer1	231	2	2	5108358	0	0,1
466.68	Streamer1	232	2	1	2122081	0	0
468.68	Streamer1	233	2	1	2122081	0	0
470.68	Streamer1	234	2	1	2122081	0	0
472.68	Streamer1	235	2	1	2122081	0	0
474.68	Streamer1	236	2	1	2122081	0	0
476.68	Streamer1	237	2	1	2122081	0	0
478.68	Streamer1	238	2	1	2122081	0	0
480.68	Streamer1	239	2	1	2122081	0	0
482.68	Streamer1	240	2	1	2122081	0	0
484.68	Streamer1	241	2	1	2122081	0	0
486.68	Streamer1	242	2	1	2122081	0	0
488.68	Streamer1	243	2	1	2122081	0	0
490.68	Streamer1	244	2	1	2122081	0	0
492.68	Streamer1	245	2	1	2122081	0	0
494.68	Streamer1	246	2	1	2122081	0	0
496.68	Streamer1	247	2	1	2122081	0	0
498.68	Streamer1	248	2	1	2122081	0	0
500.68	Streamer1	249	2	1	2122081	0	0
502.68	Streamer1	250	2	1	2122081	0	0
504.68	Streamer1	251	2	1	2122081	0	0
506.68	Streamer1	252	2	1	2122081	0	0
508.68	Streamer1	253	2	1	2122081	0	0
510.68	Streamer1	254	2	1	2122081	0	0
512.68	Streamer1	255	2	1	2122081	0	0
514.68	Streamer1	256	2	1	2122081	0	0
516.68	Streamer1	257	2	1	2122081	0	0
518.68	Streamer1	258	2	1	2122081	0	0
520.68	Streamer1	259	2	1	2122081	0	0
522.68	Streamer1	260	2	1	2122081	0	0
524.68	Streamer1	261	2	1	2122081	0	0
526.68	Streamer1	262	2	1	2122081	0	0
528.68	Streamer1	263	2	1	2122081	0	0
530.68	Streamer1	264	2	1	2122081	0	0
532.68	Streamer1	265	2	1	2122081	0	0
534.68	Streamer1	266	2	1	2122081	0	0
536.68	Streamer1	267	2	1	2122081	0	0
538.68	Streamer1	268	2	1	2122081	0	0
540.68	Streamer1	269	2	1	2122081	0	0
542.68	Streamer1	270	2	1	2122081	0	0
544.68	Streamer1	271	2	1	2122081	0	0
546.68	Streamer1	272	2	1	2122081	0	0
548.68	Streamer1	273	2	1	2122081	0	0
550.68	Streamer1	274	2	1	2122081	0	0
552.68	Streamer1	275	2	1	2122081	0	0
554.68	Streamer1	276	2	1	2122081	0	0
556.68	Streamer1	277	2	1	2122081	0	0
558.68	Streamer1	278	2	1	2122081	0	0
560.68	Streamer1	279	2	1	2122081	0	0
562.68	Streamer1	280	2	1	2122081	0	0
564.68	Streamer1	281	2	1	2122081	0	0
566.68	Streamer1	282	2	1	2122081	0	0
568.68	Streamer1	283	2	1	2122081	0	0
570.68	Streamer1	284	2	1	2122081	0	0
572.68	Streamer1	285	2	1	2122081	0	0
574.68	Streamer1	286	2	1	2122081	0	0
576.68	Streamer1	287	2	1	2122081	0	0
578.68	Streamer1	288	2	1	2122081	0	0
580.68	Streamer1	289	2	1	2122081	0	0
582.68	Streamer1	290	2	1	2122081	0	0
584.68	Streamer1	291	2	1	2122081	0	0
586.68	Streamer1	292	2	2	5108358	0	0,1
588.68	Streamer1	293	2	2	5108358	0	0,1
590.68	Streamer1	294	2	2	5108358	0	0,1
592.68	Streamer1	295	2	2	5108358	0	0,1
594.68	Streamer1	296	2	2	5108358	0	0,1
596.68	Streamer1	297	2	2	5108358	0	0,1
598.68	Streamer1	298	2	3	9885231	0	0,1,2
