Time	Node	SegmentNumber	SegmentDuration(sec)	SegmentRepID	SegmentBitrate(bit/s)	StallingTime(msec)	SegmentDepIds
575.679	Streamer0	286	2	1	2122081	0	0
577.679	Streamer0	287	2	1	2122081	0	0
579.679	Streamer0	288	2	1	2122081	0	0
581.679	Streamer0	289	2	1	2122081	0	0
583.679	Streamer0	290	2	1	2122081	0	0
585.679	Streamer0	291	2	1	2122081	0	0
587.679	Streamer0	292	2	1	2122081	0	0
589.679	Streamer0	293	2	2	5108358	0	0,1
591.679	Streamer0	294	2	2	5108358	0	0,1
593.679	Streamer0	295	2	2	5108358	0	0,1
595.679	Streamer0	296	2	2	5108358	0	0,1
597.679	Streamer0	297	2	2	5108358	0	0,1
599.679	Streamer0	298	2	3	9885231	0	0,1,2
